Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"4,1 tỷ","số 290/51/, Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,2,N/A,N/A,Sổ đỏ
"5,7 tỷ","35/63, Đường Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","60 m² (3,5x18,0)",N/A,N/A,2,N/A,Đông Nam,Sổ hồng
"18,5 tỷ","Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Lê Văn Duyệt, Phường 1, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",32 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,1 tỷ","Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,5 WC,5,Đông,Đông,Sổ hồng
"47,5 tỷ","Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,164 m²,N/A,N/A,8,N/A,N/A,Sổ hồng
"5,6 tỷ","15/30, Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","37,2 m² (3,1x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"423/2, Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",59 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,4 tỷ","Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",90 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","113/4/..., Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","22 m² (2,3x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",38 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
42 tỷ,"297-299, Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"140 m² (7,0x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Lê Văn Duyệt, Phường 1, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
"5,6 tỷ","29c, Đường Phú Mỹ, Phường 22, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"60 m² (3,5x18,0)",N/A,N/A,1,Đông Nam,Đông Nam,Sổ đỏ
69 tỷ,"1/12, Đường Thanh Đa, Phường 27, Quận Bình Thạnh, TP.HCM","Biệt thự, Villa","647 m² (31,0x20,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"3,1 tỷ","146/59/18/155B, Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","14 m² (3,0x5,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
35 tỷ,"Đường Vạn Kiếp, Phường 3, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"74 m² (8,0x14,0)",7 phòng,7 WC,6,Tây Nam,Tây Nam,Sổ hồng
"1,64 tỷ","Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","38,5 m² (4,0x9,6)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","91 m² (4,5x19,0)",9 phòng,9 WC,4,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","92 m² (5,3x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
57 tỷ,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,296 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"12,5 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","53 m² (4,1x13,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,84 tỷ","Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","42,5 m² (4,1x10,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
45 tỷ,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"168 m² (6,5x26,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","40 m² (4,6x8,6)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,39 tỷ","Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","46 m² (3,7x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,9 tỷ","Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
80 tỷ,"Đường Đinh Bộ Lĩnh, Phường 14, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,218 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,25 tỷ","Đường Chu Văn An, Phường 12, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","66 m² (4,0x15,0)",4 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","65,5 m² (4,5x14,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,38 tỷ","166, Đường Diên Hồng, Phường 1, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
155 tỷ,"Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"450 m² (9,5x38,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"21,95 tỷ","163, Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"58 m² (4,0x14,5)",N/A,N/A,6,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Bạch Đằng, Phường 15, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",120 m²,4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường số 1, Phường 26, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",6 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Văn Đậu, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",72 m²,6 phòng,3 WC,2,N/A,Tây Nam,Sổ hồng
"26,9 tỷ","Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"264 m² (9,0x28,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,Tây,N/A,Sổ hồng
"8,2 tỷ","Đường Huỳnh Đình Hai, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","58 m² (5,3x12,6)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",98 m²,10 phòng,10 WC,5,N/A,N/A,Sổ hồng
"4,28 tỷ","Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","44,1 m² (4,5x9,7)",4 phòng,6 WC,3,N/A,N/A,Sổ đỏ
"1,35 tỷ","Đường Vạn Kiếp, Phường 3, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"38 m² (3,5x11,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Lê Văn Duyệt, Phường 1, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","51 m² (5,0x11,0)",5 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,54 tỷ","Đường Huỳnh Đình Hai, Phường 14, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,45 tỷ","Đường Nguyễn Duy, Phường 3, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"32 m² (2,7x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
230 triệu,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"537 m² (10,0x55,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"39,9 tỷ","Đường Phan Đăng Lưu, Phường 6, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"180 m² (18,0x10,0)",5 phòng,4 WC,2,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Công Trứ, Phường 19, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"14,7 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 24, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,68 m²,7 phòng,5 WC,5,N/A,N/A,Sổ hồng
"2,64 tỷ","Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",5 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","49,7 m² (4,8x10,3)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,76 m²,3 phòng,3 WC,2,N/A,N/A,Sổ hồng
87 tỷ,"Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"347 m² (12,0x35,0)",4 phòng,4 WC,1,N/A,N/A,Sổ hồng
47 tỷ,"Đường Lê Quang Định, Phường 14, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"125 m² (6,5x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","42 m² (3,5x13,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
12 tỷ,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"80 m² (4,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"84,6 m² (4,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","140 m² (9,0x16,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Bình Quới, Phường 27, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","78,5 m² (4,5x14,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
53 tỷ,"185/, Đường Bình Quới, Phường 27, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","938 m² (30,0x38,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
"1,52 tỷ","Đường Trần Bình Trọng, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","144 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Nhà HXH đỗ cửa, Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",3 phòng,3 WC,2,Đông Nam,Đông Nam,Sổ hồng
"23,9 tỷ","Đường Nguyễn Khuyến, Phường 12, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,150 m²,30 phòng,30 WC,6,N/A,N/A,Sổ hồng
"4,15 tỷ","Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","69,2 m² (5,0x13,8)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"1,55 tỷ","Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"4,25 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","23 m² (3,5x7,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
"2,58 tỷ","Đường Tăng Bạt Hổ, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"25,5 tỷ","Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"100 m² (5,3x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,98 tỷ","Đường Bạch Đằng, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",40 m²,3 phòng,4 WC,1,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Lam Sơn, Phường 6, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"9,75 tỷ","Đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","44 m² (3,6x13,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",75 m²,4 phòng,5 WC,4,N/A,N/A,Sổ đỏ
"4,1 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",70 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Chu Văn An, Phường 26, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"73 m² (4,1x19,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Chu Văn An, Phường 12, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","65 m² (4,9x13,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","40 m² (5,0x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"15,6 tỷ","Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",7 phòng,7 WC,4,Bắc,Bắc,Sổ hồng
"9,2 tỷ","Đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","113/4/110B, Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","60 m² (5,8x11,0)",N/A,N/A,1,N/A,Đông Nam,Sổ hồng
5 tỷ,"Đường Phú Mỹ, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","52,4 m² (4,8x11,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"18,6 tỷ","Đường Nguyễn Xí, Phường 13, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"109 m² (4,2x26,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,8 tỷ","1, Đường Trần Văn Kỷ, Phường 14, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"24,8 m² (2,5x10,6)",2 phòng,2 WC,1,Bắc,Bắc,Sổ hồng
"5,6 tỷ","Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","33 m² (3,8x9,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
74 tỷ,"Đường Nguyễn Thiện Thuật, Phường 24, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"420 m² (14,0x30,0)",7 phòng,7 WC,4,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Ngô Tất Tố, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","91,4 m² (4,2x11,2)",N/A,2 WC,1,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Nguyên Hồng, Phường 1, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",40 m²,4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Chu Văn An, Phường 12, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","67,5 m² (4,5x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,93 tỷ","Đường Phan Văn Hân, Phường 19, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","58 m² (4,5x13,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","83 m² (7,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Bạch Đằng, Phường 24, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"104 m² (4,0x26,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,6 tỷ","232/17/, Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","23 m² (3,5x10,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
32 tỷ,"Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,178 m²,4 phòng,5 WC,2,N/A,Tây Bắc,Sổ hồng
"2,3 tỷ","Đường Vạn Kiếp, Phường 3, Quận Bình Thạnh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22 tỷ,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","145,9 m² (8,0x20,0)",2 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
"6,85 tỷ","Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Bùi Đình Túy, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
835 triệu,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","40 m² (5,0x8,0)",4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",31 m²,2 phòng,3 WC,3,N/A,Tây Bắc,Sổ hồng
"23,5 tỷ","36/..., Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"84,7 m² (4,0x22,0)",5 phòng,4 WC,2,Đông,Đông,Sổ hồng
"5,45 tỷ","Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
980 triệu,"Đường Tăng Bạt Hổ, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","59 m² (4,0x15,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","324/5b, Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,8 tỷ","123, Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"24 m² (3,0x8,0)",3 phòng,3 WC,4,N/A,N/A,Sổ đỏ
"2,45 tỷ","Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","78 m² (6,0x13,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","600 m² (10,0x15,0)",12 phòng,10 WC,4,N/A,N/A,Sổ hồng
"7,2 tỷ","58/, Đường Phan Chu Trinh, Phường 24, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","69 m² (5,0x14,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Huỳnh Mẫn Đạt, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,65 tỷ","Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","186 m² (5,0x30,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","Biệt thự, Villa","220 m² (11,0x20,0)",6 phòng,7 WC,3,N/A,Bắc,Sổ hồng
65 tỷ,"122-122A, Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"140 m² (7,0x20,0)",N/A,N/A,9,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Lê Văn Duyệt, Phường 1, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,1 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","72 m² (4,4x16,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x11,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"18,9 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","195 m² (8,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
31 tỷ,"Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,4 tỷ","Đường Trần Bình Trọng, Phường 5, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","34,5 m² (4,1x8,5)",3 phòng,4 WC,3,N/A,N/A,Sổ đỏ
"11,5 tỷ","Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ",42 m²,8 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","69 m² (4,1x17,0)",11 phòng,11 WC,N/A,N/A,N/A,Sổ hồng
"2,78 tỷ","Đường Trần Quang Long, Phường 19, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","65,2 m² (4,4x15,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,70 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,6 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","59 m² (3,8x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"224A, Đường Trường Sa, Phường 3, Quận Bình Thạnh, TP.HCM","Biệt thự, Villa","160 m² (10,0x16,0)",7 phòng,8 WC,5,N/A,Đông Nam,Sổ hồng
"12,3 tỷ","Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","77 m² (5,0x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,29 tỷ","Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",5 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Quốc Lộ 13, Phường 26, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","34 m² (3,4x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,49 tỷ","Đường Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","35 m² (4,2x8,5)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
26 tỷ,"Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TP.HCM",Nhà mặt tiền,"108 m² (5,0x22,0)",3 phòng,4 WC,3,N/A,Tây Nam,Sổ hồng
