Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"85,5 tỷ","TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","475 m² (15,0x32,0)",1 phòng,1 WC,N/A,Đông Bắc,Đông Bắc,Sổ đỏ
"1,58 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","129 m² (4,0x10,8)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Xuân Thuỷ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Trần Não, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"66 m² (4,0x15,5)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
45 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",5 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
115 tỷ,"Đường Trần Não, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",288 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
18 tỷ,"2x, Đường 30, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"74,7 m² (4,5x16,6)",4 phòng,5 WC,4,Tây Nam,Tây Nam,Sổ đỏ
269 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","700 m² (17,0x44,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"18, Đường số 5, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,4,Nam,Nam,Hợp đồng mua bán
"4,8 tỷ","Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"26,5 tỷ","Đường Lương Định Của, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","133 m² (7,0x20,0)",5 phòng,5 WC,N/A,Đông Nam,Tây Bắc,Sổ hồng
28 tỷ,"Đường số 4, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","88 m² (8,0x11,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"2,99 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
85 tỷ,"Đường 43, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","300 m² (10,0x30,0)",5 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,86 tỷ","36, Đường Nguyễn Thị Định, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","47 m² (4,0x11,0)",3 phòng,2 WC,2,Đông,Đông,Sổ hồng
44 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường số 7, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"62 m² (5,0x12,4)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
970 triệu,"Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
115 tỷ,"2x, Đường Nguyễn Thanh Sơn, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","312 m² (16,2x20,0)",7 phòng,9 WC,5,Tây Nam,Tây Bắc,Sổ đỏ
150 tỷ,"Đường Xuân Thuỷ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"213 m² (7,0x30,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
188 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","800 m² (15,0x50,0)",6 phòng,7 WC,N/A,N/A,Nam,Sổ hồng
26 tỷ,"Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","170 m² (10,0x17,0)",4 phòng,5 WC,N/A,N/A,Đông Bắc,Sổ hồng
69 tỷ,"Đường Trần Văn Sắc, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","420 m² (20,0x21,0)",7 phòng,8 WC,N/A,N/A,Nam,Sổ hồng
"36,8 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","163 m² (8,0x20,0)",5 phòng,4 WC,N/A,N/A,Đông Bắc,Sổ hồng
54 tỷ,"26-28, Đường Nguyễn Hoàng, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",5 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
235 tỷ,"Đường 55, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","1.155,5 m²",5 phòng,N/A,3,N/A,N/A,Sổ hồng
15 tỷ,"3x, Đường Phạm Đôn Lễ, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"99,8 m² (5,7x17,5)",4 phòng,5 WC,4,Tây Bắc,Tây Bắc,Sổ đỏ
85 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"310 m² (9,0x34,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,14 tỷ","Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"21,8 tỷ","Đường Lâm Quang Ky, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"175 m² (10,0x17,5)",4 phòng,N/A,3,N/A,Tây Bắc,Sổ hồng
"2,28 tỷ","Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
65 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",200 m²,4 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
175 tỷ,"Đường Nguyễn Ư Dĩ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","1.155 m² (40,0x30,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"56,9 tỷ","Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","330 m² (11,0x30,0)",5 phòng,4 WC,2,N/A,Đông,Sổ hồng
95 tỷ,"Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","517 m² (21,0x25,0)",5 phòng,5 WC,N/A,N/A,Đông Bắc,Sổ hồng
"27,9 tỷ","Đường 41, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"196,8 m² (12,0x17,0)",N/A,N/A,3,N/A,Tây Nam,Sổ hồng
"1,5 tỷ","1111, 1111, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"56 m² (14,0x4,0)",1 phòng,1 WC,N/A,Đông Nam,Đông Bắc,Hợp đồng mua bán
42 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",203 m²,4 phòng,6 WC,3,N/A,N/A,Sổ hồng
"14,9 tỷ","21/4, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,2 WC,3,Tây Nam,Tây Nam,Sổ hồng
25 tỷ,"Đường Nguyễn Ư Dĩ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","120 m² (6,0x20,0)",4 phòng,5 WC,3,Tây Bắc,Đông Nam,Sổ hồng
27 tỷ,"Đường số 7, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,4 WC,4,Bắc,Bắc,Sổ hồng
13 tỷ,"4xx, Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"53,5 m² (4,5x11,6)",2 phòng,3 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
175 tỷ,"169, Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"392,7 m² (8,0x49,3)",N/A,N/A,2,Tây,Tây,Sổ hồng
160 tỷ,"145, Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"429,6 m² (8,0x53,8)",N/A,N/A,1,Tây,Tây,Sổ hồng
"7,6 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x16,0)",5 phòng,5 WC,2,Đông Nam,Nam,Sổ hồng
58 tỷ,"Đường Thái Thuận, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","175 m² (12,0x15,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
50 tỷ,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","270 m² (15,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","C10, C10, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"42 m² (7,0x6,0)",2 phòng,2 WC,1,Tây Nam,Đông Bắc,Sổ hồng
"17,5 tỷ","Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
32 tỷ,"Đường Nguyễn Tuyển, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"190 m² (7,2x26,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,59 tỷ","Đường số 47, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Trần Não, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",57 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,05 tỷ","67, Đường số 6, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","57 m² (4,0x14,0)",2 phòng,1 WC,1,Tây,Tây,Sổ hồng
62 tỷ,"Đường 20, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","189 m² (9,0x21,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
38 tỷ,"Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22 tỷ,"228, Đường Bùi Tá Hán, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,5 WC,N/A,N/A,Tây,Sổ hồng
26 tỷ,"Đường 52, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","209 m² (13,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,7 tỷ","Đường 59, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"77 m² (5,5x15,0)",6 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường 43, Phường Cát Lái, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",170 m²,5 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
105 tỷ,"118, Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","360 m² (22,0x16,0)",4 phòng,5 WC,N/A,Đông,Nam,Sổ hồng
49 tỷ,"Đường 27, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","240 m² (12,0x20,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
70 tỷ,"60-62, Đường Quốc Hương, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"228 m² (10,0x25,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"28,1 tỷ","70, Đường 12, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"184,9 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"260 m² (15,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"38,5 tỷ","Đường 37, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"184 m² (8,0x23,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Lê Văn Thịnh, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"241 m² (10,0x24,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Bùi Tá Hán, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường 46, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"117 m² (4,6x15,0)",5 phòng,6 WC,4,Tây,Tây,Sổ hồng
32 tỷ,"Đường 64, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","152 m² (8,5x18,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"33,5 tỷ","TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","165 m² (8,0x23,0)",5 phòng,6 WC,4,Đông Bắc,Đông,Sổ hồng
"51,6 tỷ","Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","365 m² (12,0x30,0)",3 phòng,N/A,N/A,N/A,Đông Nam,Sổ hồng
"18,5 tỷ","Đường D5, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"38,6 tỷ","Đường 37, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
120 tỷ,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"44,5 tỷ","Đường Bùi Tá Hán, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"256 m² (16,0x16,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
31 tỷ,"Đường 52, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","156 m² (10,0x16,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",8 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường số 10, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"105 m² (5,5x20,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"27,9 tỷ","TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",N/A,N/A,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"7,8 tỷ","Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,75 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
33 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","193,5 m² (9,0x21,0)",5 phòng,6 WC,3,Tây Nam,Tây Nam,Sổ hồng
195 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",378 m²,6 phòng,N/A,3,N/A,N/A,Sổ hồng
185 tỷ,"Đường Nguyễn Cơ Thạch, Phường An Lợi Đông, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"170 m² (7,1x24,0)",5 phòng,4 WC,N/A,N/A,Đông Nam,Sổ hồng
"4,1 tỷ","69, Đường số 5, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","57 m² (4,5x13,0)",2 phòng,1 WC,1,N/A,Tây,Sổ hồng
"17,8 tỷ","58, Đường 28, Phường Cát Lái, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"200 m² (7,7x32,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
42 tỷ,"41, Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,70 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,14 tỷ","Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"39,5 tỷ","Đường 42, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","192 m² (7,5x27,0)",3 phòng,3 WC,N/A,Đông Bắc,Tây,Sổ hồng
"39,5 tỷ","Đường Sử Hy Nhan, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"552 m² (8,0x23,0)",4 phòng,5 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"3,15 tỷ","Đường số 47, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",60 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"30,5 tỷ","Đường 48, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
37 tỷ,"41, Đường Trần Não, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"207 m² (5,0x29,0)",1 phòng,N/A,2,N/A,N/A,Sổ hồng
941 triệu,"Đường An Phú, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
66 tỷ,"Đường Lương Định Của, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","252 m² (12,0x21,0)",6 phòng,7 WC,5,Đông Bắc,Tây Bắc,Sổ hồng
"7,5 tỷ","Đường số 29, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ",53 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"3x, Đường 30, Phường Cát Lái, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"213 m² (6,4x32,8)",8 phòng,8 WC,2,Tây Nam,Tây Bắc,Sổ đỏ
6 tỷ,"Đường 37, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"56 m² (4,3x13,0)",N/A,N/A,N/A,Bắc,Bắc,Sổ hồng
"16,9 tỷ","Đường Lương Định Của, Phường Bình Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"109 m² (6,8x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
60 tỷ,"268, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"247 m² (12,0x24,0)",5 phòng,3 WC,1,Bắc,Bắc,Sổ hồng
"23,5 tỷ","Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"102,5 m² (5,0x20,5)",4 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường số 8, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
177 triệu,"Đường Bát Nàn, Phường Thạnh Mỹ Lợi, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","270 m² (15,0x17,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","311H31, Đường số 8, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,4 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"36,5 tỷ","Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","299 m² (8,6x36,0)",17 phòng,17 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","99 m² (6,6x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"10,4 tỷ","Đường Nguyễn Tư Nghiêm, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"88 m² (8,5x10,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Tuyển, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","171,6 m² (9,0x20,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","61 m² (5,0x12,2)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
12 tỷ,"Đường Trần Não, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
68 tỷ,"Đường Trần Ngọc Diện, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","340 m² (11,0x30,9)",5 phòng,4 WC,2,N/A,Tây,Sổ hồng
14 tỷ,"Đường số 7, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"62 m² (3,4x18,5)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường 14, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,70 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"11,8 tỷ","11x, Đường số 4, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"63 m² (5,6x11,2)",2 phòng,2 WC,2,Tây Bắc,Tây Bắc,Sổ đỏ
105 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",289 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"21,5 tỷ","Đường số 7, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"103 m² (5,0x20,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
12 tỷ,"Đường 20, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"73 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
52 tỷ,"2XX, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"313 m² (12,3x25,4)",5 phòng,4 WC,2,Tây Bắc,Tây Bắc,Sổ đỏ
37 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",27 phòng,29 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
"31,8 tỷ","Đường 64, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","153 m² (9,0x17,5)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Trần Não, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","57,5 m² (5,3x10,9)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,1 tỷ","69, Đường số 5, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM","Nhà hẻm, ngõ","57 m² (4,5x14,0)",2 phòng,1 WC,1,Tây,Tây,Sổ hồng
"13,5 tỷ","69, Đường 14, Phường Bình An, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"69,9 m² (4,3x16,3)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
45 tỷ,"Đường An Phú, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"209 m² (8,0x27,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"5,86 tỷ","Đường An Phú, Phường An Phú, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
110 tỷ,"TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa",290 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
40 tỷ,"Đường Nguyễn Ư Dĩ, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","Biệt thự, Villa","215 m² (10,0x21,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường số 5, Phường Bình Trưng Tây, TP. Thủ Đức - Quận 2, TP.HCM",Nhà mặt tiền,"56,3 m² (5,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
