Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
22 tỷ,"Đường Nguyễn Biểu, Phường 9, Quận 5, TP.HCM",Nhà mặt tiền,"60,4 m² (4,2x15,2)",1 phòng,1 WC,3,N/A,Bắc,Sổ hồng
"7,8 tỷ","Đường Nguyễn Chí Thanh, Phường 15, Quận 5, TP.HCM","Nhà hẻm, ngõ",57 m²,4 phòng,5 WC,4,N/A,Bắc,Sổ hồng
"4,6 tỷ","Đường Nguyễn Biểu, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",2 phòng,3 WC,3,N/A,Tây Nam,Sổ hồng
"15,5 tỷ","Đường Mạc Cửu, Phường 13, Quận 5, TP.HCM",Nhà mặt tiền,"50 m² (5,0x15,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
11 tỷ,"Đường Tân Hưng, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","85 m² (3,9x22,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Võ Văn Kiệt, Phường 10, Quận 5, TP.HCM",Nhà mặt tiền,"28 m² (4,0x7,0)",3 phòng,4 WC,6,N/A,N/A,Sổ hồng
"27,99 tỷ","Đường Trần Hưng Đạo, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"80 m² (4,2x19,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
19 tỷ,"Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","91 m² (5,5x16,6)",8 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"16,2 tỷ","19/9, Đường Trần Tuấn Khải, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",N/A,N/A,5,Tây Bắc,N/A,Sổ hồng
"13,9 tỷ","Đường Nguyễn Trãi, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,71 m²,3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,58 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"5,2 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","30 m² (3,5x8,6)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
40 tỷ,"562, Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"72,4 m² (4,0x18,1)",3 phòng,3 WC,2,Nam,Nam,Sổ hồng
"13,5 tỷ","Đường An Dương Vương, Phường 9, Quận 5, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
55 tỷ,"Đường Nguyễn Trãi, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,110 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
67 tỷ,"Đường Trần Bình Trọng, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,145 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
24 tỷ,"Đường Tân Thành, Phường 15, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,78 tỷ","Đường Nghĩa Thục, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","76 m² (6,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"22,5 tỷ","115, Đường Triệu Quang Phục, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,"73 m² (4,2x17,8)",N/A,N/A,2,N/A,N/A,Sổ hồng
8 tỷ,"Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","45 m² (3,5x13,0)",3 phòng,4 WC,4,N/A,N/A,Sổ đỏ
11 tỷ,"Đường Hùng Vương, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","60,4 m² (4,4x13,9)",4 phòng,4 WC,3,N/A,Tây Bắc,Sổ đỏ
"1,89 tỷ","Đường Trần Phú, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,3)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
23 tỷ,"Đường Tân Thành, Phường 15, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,8 tỷ","Đường Bùi Hữu Nghĩa, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Hợp đồng mua bán
"5,5 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","25 m² (3,1x9,0)",N/A,N/A,4,N/A,N/A,Hợp đồng mua bán
"17,8 tỷ","Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"56 m² (3,9x14,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"49,9 tỷ","92A, Đường Nguyễn Biểu, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (6,0x17,0)",12 phòng,12 WC,6,Tây Nam,Tây Nam,Sổ hồng
"15,8 tỷ","Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","90 m² (6,0x16,0)",10 phòng,3 WC,3,N/A,N/A,Sổ hồng
55 tỷ,"205, Đường Trần Bình Trọng, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,"103,6 m² (5,1x19,0)",4 phòng,4 WC,5,Đông Nam,Đông Nam,Sổ hồng
3 tỷ,"Đường Nguyễn Biểu, Phường 10, Quận 5, TP.HCM","Nhà hẻm, ngõ",65 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Võ Văn Kiệt, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ","45 m² (3,8x13,0)",4 phòng,3 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"10,5 tỷ","89, Đường Lê Hồng Phong, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"25,7 m² (3,2x7,7)",2 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ hồng
"2,85 tỷ","Đường Trần Hòa, Phường 10, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Cao Đạt, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"2,56 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Bạch Vân, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ",42 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"6,7 tỷ","Đường Trần Phú, Phường 4, Quận 5, TP.HCM","Nhà hẻm, ngõ",45 m²,3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"18,9 tỷ","Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","91 m² (5,5x17,0)",8 phòng,5 WC,6,Nam,Nam,Sổ hồng
"5,8 tỷ","Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",4 phòng,4 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"3,68 tỷ","Đường Nguyễn Tri Phương, Phường 8, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
12 tỷ,"231, Đường Cao Đạt, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","48 m² (4,5x12,5)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
16 tỷ,"Đường Trần Hưng Đạo, Phường 5, Quận 5, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",8 phòng,1 WC,5,N/A,N/A,Sổ hồng
16 tỷ,"Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",6 phòng,7 WC,6,N/A,N/A,Sổ hồng
37 tỷ,"82, Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"67,5 m² (4,0x17,3)",5 phòng,6 WC,4,Tây Nam,Tây Nam,Sổ hồng
"5,5 tỷ","Đường Trần Bình Trọng, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,2 WC,3,N/A,Nam,Sổ hồng
23 tỷ,"Đường Nguyễn Trãi, Phường 8, Quận 5, TP.HCM",Nhà mặt tiền,"60 m² (3,8x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"11,3 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"224, Đường Cao Đạt, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"30,7 m² (3,9x7,9)",3 phòng,4 WC,5,Nam,Nam,Sổ hồng
"9,3 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,5,N/A,Đông Nam,Sổ hồng
"2,1 tỷ","Đường Tăng Bạt Hổ, Phường 12, Quận 5, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,88 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
20 tỷ,"Đường Phù Đổng Thiên Vương, Phường 11, Quận 5, TP.HCM",Nhà mặt tiền,66 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"5,5 tỷ","129, Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,3 tỷ","Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","33 m² (3,0x11,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
350 tỷ,"Đường Trần Hưng Đạo, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"1.141 m² (24,0x60,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"54 m² (4,0x13,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
26 tỷ,"Đường Nguyễn Chí Thanh, Phường 9, Quận 5, TP.HCM",Nhà mặt tiền,"88 m² (4,2x21,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường An Dương Vương, Phường 9, Quận 5, TP.HCM","Nhà hẻm, ngõ","50 m² (3,7x13,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Nguyễn Trãi, Phường 11, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16 tỷ,"Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",7 phòng,7 WC,5,N/A,N/A,Sổ hồng
68 tỷ,"Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,203 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,37 tỷ","Đường Trần Hưng Đạo, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"55 m² (4,0x14,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",47 m²,N/A,N/A,2,N/A,Tây,Sổ hồng
12 tỷ,"Đường Trần Bình Trọng, Phường 4, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17 tỷ,"Đường Nguyễn Trãi, Phường 8, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,5 tỷ","1166, Đường Võ Văn Kiệt, Phường 10, Quận 5, TP.HCM",Nhà mặt tiền,21 m²,4 phòng,4 WC,6,N/A,N/A,Sổ hồng
"26,8 tỷ","Đường Nguyễn Trãi, Phường 7, Quận 5, TP.HCM",Nhà mặt tiền,"74,1 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Yết Kiêu, Phường 9, Quận 5, TP.HCM","Nhà hẻm, ngõ","46,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường Cao Đạt, Phường 1, Quận 5, TP.HCM",Nhà mặt tiền,"40 m² (4,0x12,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"11,5 tỷ","1142, Đường Võ Văn Kiệt, Phường 10, Quận 5, TP.HCM",Nhà mặt tiền,"38 m² (7,5x5,2)",4 phòng,5 WC,5,Nam,Nam,Sổ hồng
12 tỷ,"Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",63 m²,4 phòng,N/A,4,N/A,Bắc,Sổ hồng
"8,5 tỷ","Đường Võ Văn Kiệt, Phường 10, Quận 5, TP.HCM",Nhà mặt tiền,"28 m² (4,0x7,0)",3 phòng,N/A,6,Đông Nam,Đông Nam,Sổ hồng
16 tỷ,"Đường Tân Hưng, Phường 12, Quận 5, TP.HCM",Nhà mặt tiền,"64 m² (3,7x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
47 tỷ,"Đường Hải Thượng Lãn Ông, Phường 13, Quận 5, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",8 phòng,8 WC,5,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Võ Văn Kiệt, Phường 6, Quận 5, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ",49 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
19 tỷ,"Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM","Nhà hẻm, ngõ","91 m² (5,5x16,7)",8 phòng,N/A,6,N/A,N/A,Sổ hồng
"3,29 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","58 m² (4,5x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","172, Đường Cao Đạt, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"34 m² (3,0x12,0)",3 phòng,3 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"15,2 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"10,6 tỷ","Đường Trần Bình Trọng, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,5 WC,3,N/A,Nam,Sổ hồng
17 tỷ,"Đường Trần Bình Trọng, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"96 m² (4,8x20,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
18 tỷ,"Đường Hùng Vương, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,"53 m² (3,8x14,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
68 tỷ,"Đường Trần Bình Trọng, Phường 3, Quận 5, TP.HCM",Nhà mặt tiền,"150 m² (8,0x19,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
230 tỷ,"8A, Đường Lý Thường Kiệt, Phường 12, Quận 5, TP.HCM",Nhà mặt tiền,424 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,4 tỷ","Đường Trần Hưng Đạo, Phường 7, Quận 5, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Trần Phú, Phường 4, Quận 5, TP.HCM",Nhà mặt tiền,54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
370 tỷ,"Đường Nguyễn Trãi, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"450 m² (22,0x30,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 5, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,79 tỷ","Đường Trần Bình Trọng, Phường 2, Quận 5, TP.HCM",Nhà mặt tiền,"92 m² (4,0x23,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"9,6 tỷ","Đường Trần Tuấn Khải, Phường 5, Quận 5, TP.HCM",Nhà mặt tiền,"33 m² (3,0x11,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ 600 triệu,"Đường Cao Đạt, Phường 1, Quận 5, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,4 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
