Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
35 tỷ,"Đường Cao Thắng, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"115 m² (6,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,28 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (5,0x9,6)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,29 tỷ","Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","47,5 m² (4,0x11,8)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,79 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,8)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Lý Chính Thắng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","67,5 m² (4,5x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","65 m² (4,5x14,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Nguyễn Đình Chiểu, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,04 tỷ","Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","39 m² (3,5x11,1)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
21 tỷ,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"75 m² (6,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,39 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Cách Mạng Tháng 8, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"14,75 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",450 m²,15 phòng,N/A,N/A,N/A,N/A,Sổ hồng
52 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"170 m² (9,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Lê Văn Sỹ, Phường 3, Quận 3, TP.HCM","Biệt thự, Villa","160 m² (9,0x21,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
40 tỷ,"Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"600 m² (8,2x13,0)",7 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
130 tỷ,"2/48, Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Biệt thự, Villa","518 m² (14,0x37,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
10 tỷ,"Đường Trần Quang Diệu, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","62 m² (4,7x13,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","40 m² (3,0x14,0)",2 phòng,2 WC,2,N/A,Tây Nam,Sổ hồng
14 tỷ,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",3 phòng,4 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"6,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x13,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
7 tỷ,"Đường Huỳnh Tịnh Của, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
38 tỷ,"Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","156 m² (10,0x16,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"9,9 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x13,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Nguyễn Thông, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"58 m² (4,5x14,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
12 tỷ,"451/16, Đường Hai Bà Trưng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","36,1 m² (2,8x13,0)",1 phòng,1 WC,1,Đông,Đông,Sổ đỏ
50 tỷ,"Đường Trần Văn Đang, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",322 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,18 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","64,7 m²",6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","47 m² (3,8x12,3)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,98 tỷ","Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","27,7 m² (3,1x9,1)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"4,8 tỷ","Đường Trương Định, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",40 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (4,8x11,8)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
210 tỷ,"40-42, Đường Cao Thắng, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"196 m² (8,0x24,0)",6 phòng,14 WC,N/A,N/A,N/A,Sổ hồng
"5,1 tỷ","Đường Hoàng Sa, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ",70 m²,5 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","52 m² (4,3x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,69 tỷ","Đường Nguyễn Hiền, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","36 m² (3,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"11,9 tỷ","174/99, Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","41,1 m² (3,2x14,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,N/A,5,N/A,Đông Nam,Sổ hồng
"13,5 tỷ","453, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","67 m² (4,2x15,0)",6 phòng,4 WC,5,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","102 m² (6,2x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"9,2 tỷ","238/12E, Đường Nguyễn Thị Minh Khai, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","39,6 m²",N/A,N/A,2,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","52,3 m²",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","49,1 m² (4,0x12,3)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Hai Bà Trưng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","64,6 m² (4,0x16,2)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
99 tỷ,"Đường Tú Xương, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"400 m² (10,0x40,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
60 tỷ,"Đường Rạch Bùng Binh, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"180 m² (14,0x15,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,99 tỷ","Đường Nguyễn Đình Chiểu, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","56,3 m² (4,5x12,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
52 tỷ,"73, Đường Phạm Ngọc Thạch, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"79,2 m² (3,6x22,0)",8 phòng,9 WC,5,Đông Bắc,Đông Bắc,Sổ hồng
"15,5 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","62 m² (3,2x21,0)",10 phòng,11 WC,N/A,N/A,Tây,Sổ đỏ
29 tỷ,"293, Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"49 m² (4,7x10,2)",N/A,N/A,4,Tây Bắc,Tây Bắc,Sổ hồng
"7,29 tỷ","95, Đường Cao Thắng, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (3,6x16,0)",3 phòng,3 WC,2,Tây,Tây,Sổ hồng
"27,5 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,75 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","45,6 m² (3,8x12,0)",N/A,N/A,4,N/A,N/A,Giấy tờ hợp lệ
5 tỷ,"443/, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
69 tỷ,"Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","141 m² (10,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Võ Thị Sáu, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","36 m² (3,2x12,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,09 tỷ","Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"30 m² (5,0x6,0)",4 phòng,5 WC,5,N/A,N/A,Sổ đỏ
"2,89 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","53,8 m² (3,7x14,3)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","39 m² (3,4x11,4)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"11,7 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","40 m² (4,4x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,73 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,25 tỷ","Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Pasteur, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","53,5 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ",62 m²,4 phòng,4 WC,3,N/A,Đông Bắc,Sổ hồng
"5,45 tỷ","212/89/25, Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","28 m² (3,0x10,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,27 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","31,4 m² (3,3x9,3)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,04 tỷ","Đường Trần Quốc Thảo, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","49 m² (3,9x12,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
199 tỷ,"Đường Tú Xương, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"232 m² (12,0x20,0)",N/A,N/A,3,Tây Nam,Tây Bắc,Sổ hồng
"41,5 tỷ","386/, Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Biệt thự, Villa","155 m² (10,0x20,0)",N/A,N/A,4,N/A,Đông Nam,Sổ hồng
41 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Biệt thự, Villa","160 m² (8,0x20,0)",9 phòng,9 WC,5,N/A,N/A,Giấy tờ hợp lệ
"5,7 tỷ","Đường Lý Thái Tổ, Phường 1, Quận 3, TP.HCM",Nhà mặt tiền,20 m²,3 phòng,4 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"5,5 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",29 m²,N/A,N/A,2,N/A,Đông Bắc,Sổ hồng
300 tỷ,"Đường Lý Chính Thắng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"412 m² (14,0x30,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"10,99 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
36 tỷ,"230/, Đường Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","115 m² (9,0x13,0)",5 phòng,3 WC,3,N/A,Tây Nam,Sổ hồng
"7,2 tỷ","Đường số 4, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",56 m²,2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"2,79 tỷ","Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,13 tỷ","Đường Trần Văn Đang, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ",61 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"75,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"78 m² (4,6x20,0)",2 phòng,3 WC,1,N/A,N/A,Sổ đỏ
350 tỷ,"Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"640 m² (16,0x40,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Nguyễn Thông, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"52,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"200 m² (8,0x24,0)",N/A,N/A,4,N/A,Đông Bắc,Sổ hồng
25 tỷ,"Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"72 m² (6,0x12,0)",5 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","159/90/41, Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",6 phòng,3 WC,3,N/A,N/A,Sổ hồng
"18,6 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",76 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"28,2 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,75 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"10,25 tỷ","Đường Trường Sa, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","66,7 m² (4,0x19,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"1,9 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"Đường Nguyễn Văn Mai, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,107 m²,N/A,N/A,7,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",53 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
208 tỷ,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"320 m² (15,0x21,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
59 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"299 m² (13,0x23,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"2,39 tỷ","Đường Lý Chính Thắng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",7 phòng,7 WC,3,N/A,N/A,Sổ đỏ
"2,98 tỷ","Đường Nguyễn Phúc Nguyên, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","150 m² (4,0x11,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
18 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","86,9 m² (4,0x22,0)",2 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
33 tỷ,"187, Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"67,8 m² (5,2x15,3)",N/A,N/A,3,N/A,N/A,Giấy tờ hợp lệ
"3,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",68 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","53,8 m² (4,0x13,3)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",67 m²,3 phòng,2 WC,3,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","64,7 m²",6 phòng,7 WC,N/A,N/A,N/A,Sổ đỏ
"1,85 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"3,39 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","64,7 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,2x13,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"3,05 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","49 m² (3,7x13,2)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,88 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,88 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","24 m² (6,0x4,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","49 m² (3,8x12,8)",3 phòng,3 WC,3,N/A,N/A,Sổ đỏ
"10,5 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",49 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
"3,69 tỷ","Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","30 m² (3,8x4,0)",3 phòng,2 WC,3,N/A,N/A,Sổ đỏ
"10,89 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","85 m² (5,5x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,39 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"49,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Biệt thự, Villa",170 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
70 tỷ,"23, Đường Trương Định, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"100,4 m² (3,9x25,8)",N/A,N/A,5,Đông Bắc,Đông Bắc,Sổ hồng
"1,15 tỷ","Đường Trần Văn Đang, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",53 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","62 m² (4,5x13,7)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
"19,5 tỷ","Đường Trương Định, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"72 m² (6,0x14,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
13 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",42 m²,N/A,N/A,5,N/A,Tây,Sổ hồng
"2,89 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
19 tỷ,"611, Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",8 phòng,N/A,7,N/A,N/A,Sổ hồng
"4,15 tỷ","Đường Lê Ngô Cát, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường Điện Biên Phủ, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"71,5 m² (6,5x17,0)",3 phòng,N/A,2,N/A,N/A,Sổ hồng
38 tỷ,"Đường Đỗ Thị Lời, Phường 11, Quận 3, TP.HCM",Nhà mặt tiền,"103 m² (5,9x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường số 4 , cư xá đô Thành F4, Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,5 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","40 m² (3,8x11,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
