Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"10,8 tỷ","Đường Phan Văn Sửu, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"74 m² (11,5x7,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"24,5 tỷ","48, Đường Nguyễn Minh Hoàng, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"155 m² (8,0x20,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,18 tỷ","Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",40 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"13,45 tỷ","Đường Lê Tấn Quốc, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"118 m² (4,0x30,0)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
7 tỷ,"Đường Chấn Hưng, Phường 7, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6 tỷ,"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
89 tỷ,"Đường Tân Canh, Phường 1, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"450 m² (15,0x28,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"177 m² (7,8x24,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Thủ Khoa Huân, Phường 8, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"4,8 tỷ","Đường Ngô Thị Thu Minh, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,60 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
16 tỷ,"74/1/7, Đường Bạch Đằng, Phường 2, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
890 triệu,"Đường Trần Mai Ninh, Phường 12, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
22 tỷ,"1156, Đường Hoàng Sa, Phường 5, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","130 m² (4,5x27,0)",17 phòng,17 WC,5,Nam,Nam,Sổ hồng
"3,65 tỷ","Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","50,2 m² (4,0x12,8)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"13,4 tỷ","Đường Âu Cơ, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"89,3 m² (3,5x25,5)",5 phòng,4 WC,3,Tây,Tây,Sổ hồng
220 tỷ,"Đường Lam Sơn, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"432 m² (19,9x22,0)",3 phòng,6 WC,6,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Hồng Lạc, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Út Tịch, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","81 m² (4,0x20,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
16 tỷ,"43/, Đường Cộng Hòa, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","89 m² (4,4x20,0)",8 phòng,7 WC,5,N/A,Tây Bắc,Sổ hồng
125 tỷ,"Đường Yên Thế, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"320 m² (11,0x23,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
3 tỷ,"Đường Nghĩa Hòa, Phường 6, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","70,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Lạc Long Quân, Phường 9, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","51 m² (5,0x11,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","51 m² (5,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,2 tỷ","Đường Hoàng Hoa Thám, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"45 m² (4,0x12,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Trần Mai Ninh, Phường 12, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","175 m² (5,3x33,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"19,9 tỷ","MT, Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"104 m² (4,0x26,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"9,2 tỷ","304, Đường Trường Chinh, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x12,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"4,75 tỷ","Đường Cống Lở, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"36,7 m² (5,1x7,2)",2 phòng,2 WC,2,N/A,Tây,Sổ hồng
"4,3 tỷ","Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","2x, Đường Yên Thế, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","63 m² (4,7x13,2)",3 phòng,3 WC,3,Nam,Nam,Sổ đỏ
"3,14 tỷ","Đường Lê Bình, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","63 m² (4,6x13,6)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
3 tỷ,"Đường Đồng Đen, Phường 14, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","20 m² (4,4x4,5)",1 phòng,1 WC,2,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"133 m² (5,0x27,0)",8 phòng,7 WC,4,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Hồng Lạc, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","517A, Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",7 phòng,8 WC,5,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,3)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"1,21 tỷ","Đường Huỳnh Văn nghệ, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Hoàng hoa thám p12 tb, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"105 m² (4,0x25,0)",4 phòng,5 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
"7,3 tỷ","Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",67 m²,7 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Lạc Long Quân, Phường 8, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x11,0)",2 phòng,3 WC,2,N/A,Bắc,Sổ hồng
"9,91 tỷ","Đường Ba Vân, Phường 14, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,0)",4 phòng,3 WC,3,N/A,Tây,Sổ hồng
"6,2 tỷ","456/19a, Đường Trường Chinh, Phường 13, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,89 tỷ","Đường Phạm Phú Thứ, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Phổ Quang, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"9,65 tỷ","Đường Ba Vân, Phường 14, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Lạc Long Quân, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",73 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,63 tỷ","Đường Trần Thái Tông, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","45 m² (3,0x15,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"7,56 tỷ","Đường Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","86 m² (4,0x22,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"11,45 tỷ","Đường Bùi Thị Xuân, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"110 m² (5,7x23,0)",5 phòng,N/A,3,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Bàu Cát, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"110 m² (5,5x22,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"11,9 tỷ","38, Đường Nguyễn Thanh Tuyền, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"67,9 m² (4,1x17,0)",5 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"8,1 tỷ","Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"31,9 tỷ","Đường Đồng Đen, Phường 14, Quận Tân Bình, TP.HCM","Biệt thự, Villa","104 m² (7,6x16,5)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường Trần Văn Quang, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Hoàng Sa, Phường 5, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",87 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","66/19/34/, Đường Trần Văn Quang, Phường 10, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,9 tỷ","Đường Lạc Long Quân, Phường 8, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,N/A,4,N/A,N/A,Sổ hồng
65 tỷ,"25/22, Đường Cửu Long, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"162 m² (11,0x16,0)",24 phòng,27 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Lạc Long Quân, Phường 9, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường Trần Văn Quang, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","71 m² (4,4x17,0)",6 phòng,7 WC,N/A,N/A,Tây Nam,Sổ hồng
"6,3 tỷ","332/6/1, Đường Âu Cơ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",6 phòng,N/A,5,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Nhất Chi Mai, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Trần Thái Tông, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","86 m² (5,0x18,0)",5 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
4 tỷ,"193/2, Đường Bùi Thị Xuân, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","38,6 m² (7,6x5,5)",2 phòng,2 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"6,7 tỷ","Đường Trần Mai Ninh, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Võ Thành Trang, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,6 tỷ","17, Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,85 tỷ","Đường Nguyễn Bá Tuyển, Phường 12, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Nguyễn Thái Bình, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"114 m² (4,1x22,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","178 m² (12,0x15,0)",4 phòng,4 WC,1,N/A,N/A,Sổ hồng
"8,9 tỷ","114, Đường Sơn Hưng, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","82 m² (3,9x21,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","50 m² (3,7x14,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Bùi Thế Mỹ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",80 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Lạc Long Quân, Phường 9, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","65 m² (4,2x15,5)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,09 tỷ","Đường Huỳnh Tịnh Của, Phường 12, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"22,9 tỷ","Đường Cộng Hòa, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","188 m² (6,5x29,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Trần Văn Quang, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"17,81 tỷ","Đường Tân Canh, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","75 m² (4,0x19,0)",N/A,N/A,1,N/A,Tây,Sổ hồng
"5,2 tỷ","109/20B, Đường Đất Thánh, Phường 6, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",62 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
60 tỷ,"Đường Trường Chinh, Phường 14, Quận Tân Bình, TP.HCM","Biệt thự, Villa","620 m² (20,0x31,0)",25 phòng,25 WC,N/A,N/A,N/A,Sổ hồng
65 tỷ,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"315 m² (8,0x40,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Phan Huy Ích, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","84 m² (5,0x17,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
15 tỷ,"Đường Cộng Hòa, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"18,8 tỷ","Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"30,8 tỷ","LO 30, Đường Trần Quốc Hoàn, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"109,2 m² (5,0x22,0)",N/A,N/A,1,Đông Nam,Đông Nam,Sổ hồng
"4,28 tỷ","Đường Yên Thế, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","65,8 m²",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"13,41 tỷ","Đường Bình Giã, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","74 m² (5,0x15,0)",3 phòng,4 WC,3,N/A,Tây,Sổ hồng
"5,7 tỷ","985/8/5, Đường Lạc Long Quân, Phường 11, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x12,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"2,98 tỷ","Đường Bành Văn Trân, Phường 7, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","405/16/14, Đường Trường Chinh, Phường 14, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường Bàu Cát 2, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,5 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
"11,6 tỷ","125/2B, Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","46 m² (4,0x11,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường Văn Chung, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"17,6 tỷ","Đường Trường Chinh, Phường 13, Quận Tân Bình, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,2 tỷ","Đường Hoàng Việt, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","49,3 m² (3,5x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"48,5 tỷ","Đường Lý Thường Kiệt, Phường 6, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"139 m² (6,1x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,15 tỷ","51, Đường Cống Lở, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"1,55 tỷ","Đường Lê Bình, Phường 4, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"36,3 m² (3,3x11,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","42 m² (3,5x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"2,16 tỷ","Đường Nguyễn Bặc, Phường 3, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,2)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"46,8 tỷ","Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"200 m² (8,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,05 tỷ","Đường Nguyễn Chánh Sắt, Phường 13, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"7,68 tỷ","22, Đường Phan Huy Ích, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",4 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
"15,5 tỷ","Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","68 m² (4,5x15,0)",5 phòng,7 WC,5,N/A,N/A,Sổ hồng
48 tỷ,"Đường Cửu Long, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","100 m² (10,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
68 tỷ,"149, Đường Bành Văn Trân, Phường 7, Quận Tân Bình, TP.HCM","Biệt thự, Villa","324 m² (10,5x33,0)",7 phòng,5 WC,5,Tây Nam,Tây Nam,Sổ hồng
"8,9 tỷ","594//, Đường Âu Cơ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","67 m² (4,0x16,0)",7 phòng,7 WC,4,Tây,Đông,Sổ hồng
"4,2 tỷ","Đường Bùi Thị Xuân, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","19 m² (3,5x5,5)",3 phòng,4 WC,5,N/A,N/A,Sổ hồng
20 tỷ,"389, Đường Nguyễn Trọng Tuyển, Phường 2, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"70 m² (4,0x18,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","56, Đường Ba Vân, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",10 phòng,11 WC,5,Nam,Nam,Sổ hồng
"5,9 tỷ","276, Đường Trường Chinh, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"40 m² (4,4x10,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Đồng Đen, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",127 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,48 tỷ","Đường Phạm Văn Hai, Phường 9, Quận Tân Bình, TP.HCM",Nhà mặt tiền,58 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","19, Đường A4, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
34 tỷ,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"165 m² (9,0x20,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
99 tỷ,"Đường Trường Chinh, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,680 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường Nguyễn Văn Mại, Phường 4, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
219 tỷ,"8, Đường Phan Huy Ích, Phường 15, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"2.057 m² (34,0x80,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
27 tỷ,"60, Đường Yên Thế, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","145 m² (6,4x23,0)",20 phòng,20 WC,6,N/A,N/A,Sổ hồng
"6,65 tỷ","Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ",122 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP.HCM","Biệt thự, Villa","160 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"419, Đường Nguyễn Thái Bình, Phường 12, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"72 m² (4,2x19,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"39,99 tỷ","Đường Lê Tấn Quốc, Phường 13, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"211 m² (8,0x27,0)",20 phòng,20 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường Tân Sơn, Phường 15, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Bạch Đằng, Phường 2, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"3,29 tỷ","Đường Phạm Văn Hai, Phường 3, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Âu Cơ, Phường 10, Quận Tân Bình, TP.HCM","Biệt thự, Villa","180 m² (9,0x20,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,3)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","52 m² (3,8x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Bàu Cát 3, Phường 14, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"68,4 m² (5,0x14,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"1,68 tỷ","Đường Đặng Minh Trứ, Phường 10, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","38,5 m² (3,5x11,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,56 tỷ","Đường Sao Mai, Phường 7, Quận Tân Bình, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","1025/51G, Đường Cách Mạng Tháng 8, Phường 7, Quận Tân Bình, TP.HCM","Nhà hẻm, ngõ","75 m² (5,5x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
