Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"23,7 tỷ","Đường Liên Khu 2-5, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,455 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Hiệp Thành, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"67 m² (4,0x17,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Song Hành, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,3 WC,1,Tây Nam,Tây Nam,Sổ hồng
"9,7 tỷ","Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,2 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
17 tỷ,"162, Đường Trung Mỹ Tây 5, Phường Trung Mỹ Tây, Quận 12, TP.HCM",Nhà mặt tiền,"130 m² (4,0x19,0)",25 phòng,26 WC,5,Đông Nam,Đông Nam,Sổ hồng
59 tỷ,"12, Đường Võ Thị Thừa, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,"1.700 m² (21,0x80,0)",1 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
798 triệu,"Đường Lê Văn Khương, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ",16 m²,2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Tân Thới Nhất 17, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"208 m² (8,0x26,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"6,5 tỷ","Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"66 m² (4,0x17,0)",4 phòng,5 WC,4,N/A,Đông Nam,Sổ hồng
"4,4 tỷ","240/42/102, Đường Bùi Văn Ngữ, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","91 m² (6,5x14,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"92 m² (4,2x22,0)",5 phòng,4 WC,3,Đông Nam,Đông Nam,Sổ hồng
"2,5 tỷ","Đường An Lộc, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
550 triệu,"Đường Thạnh Lộc 14, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ",17 m²,N/A,1 WC,1,N/A,N/A,Giấy tờ khác
"4,8 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","84 m² (4,2x20,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
835 triệu,"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"18 m² (4,0x4,5)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,2 tỷ","Đường Nguyễn Thị Kiểu, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"86 m² (4,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ,"59, Đường Võ Thị Thừa, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,836 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,18 tỷ","Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",1 phòng,1 WC,N/A,N/A,Tây,Hợp đồng mua bán
"1,15 tỷ","Đường Lê Văn Khương, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","52 m² (5,0x10,4)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"1,99 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,65 tỷ","76/42, Đường Tân Thới Nhất 05, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","44 m² (4,3x10,1)",2 phòng,2 WC,2,Nam,Nam,Sổ hồng
"1,25 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",6 phòng,5 WC,3,Đông Nam,Đông Nam,Sổ hồng
"4,19 tỷ","Đường Tân Thới Nhất, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","71 m² (5,0x14,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","43,2 m²",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"24,5 tỷ","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"112,8 m² (4,7x24,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Hiệp Thành 17, Phường Hiệp Thành, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,79 tỷ","238/3, Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",4 m²,3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"330 m² (4,0x16,5)",6 phòng,5 WC,N/A,N/A,Tây Nam,Sổ đỏ
19 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",7 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"6,3 tỷ","67, Đường Tân Thới Hiệp 06, Phường Tân Thới Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"76,6 m² (4,0x20,0)",3 phòng,2 WC,1,Tây,Tây,Sổ hồng
40 tỷ,"Đường Khu Biệt thự, Phường Thạnh Xuân, Quận 12, TP.HCM","Biệt thự, Villa",484 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,309 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
"6,39 tỷ","Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"117 m² (6,5x18,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"6,2 tỷ","61, Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",4 phòng,5 WC,4,Nam,Nam,Sổ hồng
"2,2 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
598 triệu,"Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",18 m²,2 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,48 tỷ","Đường Thạnh Lộc 28, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ",33 m²,4 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"2,65 tỷ","Đường An Phú Đông, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",70 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,78 tỷ","Đường An Phú Đông 25, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","25 m² (3,1x8,5)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"2,55 tỷ","Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","51 m² (3,0x17,0)",4 phòng,3 WC,3,Đông Bắc,Đông Bắc,Đang chờ sổ
"9,5 tỷ","6, 6, Quận 12, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",8 phòng,5 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Bùi Văn Ngữ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,92 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"2,2 tỷ","Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","45 m² (3,0x15,0)",3 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"5,2 tỷ","Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,75 tỷ","Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ",46 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Nguyễn văn quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",642 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","621/39, Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","68,9 m² (5,3x13,0)",4 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
"3,65 tỷ","Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"40 m² (4,0x12,0)",1 phòng,1 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"1,45 tỷ","Đường Nguyễn Thị Căn, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","28 m² (3,2x8,0)",2 phòng,2 WC,N/A,Nam,Nam,Giấy tờ hợp lệ
33 tỷ,"Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"323 m² (13,0x25,0)",9 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,112 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","45,5 m² (3,6x13,6)",4 phòng,4 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,15 tỷ","Đường Thạnh Xuân 33, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","30 m² (3,2x10,0)",2 phòng,2 WC,2,Đông,Đông,Giấy tờ khác
"6,35 tỷ","Đường Quốc Lộ 1A, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,4 WC,N/A,Tây,Tây,Sổ hồng
"1,75 tỷ","Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","63,3 m² (4,0x15,8)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","330 m² (4,0x16,5)",6 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"1,08 tỷ","Đường Trung Mỹ Tây 2A, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","22 m² (4,2x5,4)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"1,55 tỷ","12/2/8, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","38 m² (3,5x11,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ khác
"2,65 tỷ","Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"5,95 tỷ","Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",5 phòng,5 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,1 tỷ","Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",N/A,N/A,N/A,N/A,Đông,Giấy tờ hợp lệ
"5,6 tỷ","Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"70 m² (4,0x17,0)",4 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"5,4 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","66 m² (4,1x16,0)",4 phòng,3 WC,3,N/A,N/A,Hợp đồng mua bán
"2,9 tỷ","Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Nguyễn ánh thủ, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
6 tỷ,"282, Đường Thạnh xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"80 m² (5,5x15,0)",5 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"1,98 tỷ","Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"51 m² (3,0x17,0)",2 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"8,5 tỷ","Đường Thạnh Lộc 49, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"150 m² (7,5x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,8 tỷ","Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","46,5 m² (4,0x11,6)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,72 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,3 tỷ","412/44/, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,55 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","50 m² (3,7x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","71 m² (4,0x18,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Nguyễn Văn Quá, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","42 m² (4,2x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","63 m² (4,0x14,0)",4 phòng,5 WC,4,N/A,Tây Bắc,Sổ hồng
"3,4 tỷ","Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,2 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"74 m² (7,0x11,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Đông Hưng Thuận 12, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"150 m² (6,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,72 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
23 tỷ,"Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"170 m² (5,3x32,5)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
"4,19 tỷ","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","70,3 m² (5,0x4,0)",2 phòng,1 WC,N/A,Đông,Đông,Sổ hồng
"2,55 tỷ","Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ",42 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
100 triệu,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Biệt thự, Villa","435 m² (16,8x26,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"145 m² (5,0x29,0)",10 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
"2,16 tỷ","Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ",51 m²,3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,5 tỷ","476, Đường Trường Chinh, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,5 WC,4,Tây,Tây,Sổ hồng
"6,26 tỷ","Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","82 m² (5,0x17,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
13 tỷ,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Dương Thị Mười, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","25 m² (3,0x8,3)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"7,7 tỷ","Đường Tân Thới Nhất 04, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"50 m² (4,0x12,5)",4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"3,9 tỷ","129/, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","52,5 m² (3,5x15,0)",1 phòng,1 WC,1,Tây Nam,Nam,Sổ hồng
"9,9 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"99 m² (4,0x24,0)",3 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"2,65 tỷ","26/8, Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","57 m² (3,0x19,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Bùi Văn Ngữ, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,4 WC,1,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Dương Thị Mười, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",125 m²,7 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"1,08 tỷ","Đường Trung Mỹ Tây 2A, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","22 m² (4,2x5,2)",2 phòng,1 WC,2,N/A,N/A,Giấy tờ hợp lệ
"7,9 tỷ","Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"66,5 m² (4,0x20,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","453/122 Le Van Khuong, Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","43 m² (4,5x9,5)",2 phòng,2 WC,N/A,Tây,Tây,Hợp đồng mua bán
"13,29 tỷ","Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"154 m² (5,0x31,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"1,69 tỷ","551/110/16/33, Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",1 phòng,1 WC,1,N/A,N/A,Đang chờ sổ
"2,15 tỷ","Đường Trần Thị Cờ, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","46,5 m²",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,4 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","87,5 m² (4,4x20,0)",3 phòng,3 WC,2,Tây,Tây,Sổ hồng
6 tỷ,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"66,5 m² (4,0x20,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,75 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
3 tỷ,"Đường Nguyễn Thị Căn, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","36,5 m² (4,0x18,0)",3 phòng,1 WC,2,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Đông Hưng Thuận, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,91 tỷ","186/48, Đường Thạnh Xuân 52, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","105,7 m² (6,7x15,8)",3 phòng,2 WC,2,Bắc,Bắc,Sổ đỏ
"6,75 tỷ","Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"108 m² (5,0x25,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"2,4 tỷ","33/3, Đường Đông Hưng Thuận 32, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",33 m²,1 phòng,1 WC,1,Tây,Tây,Sổ hồng
"2,4 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",4 phòng,3 WC,2,Tây Nam,Tây Nam,Sổ hồng
"2,9 tỷ","44/2, Đường Đông Hưng Thuận 41, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","32 m² (8,0x4,0)",1 phòng,1 WC,1,Tây,Tây Bắc,Sổ hồng
"59,8 tỷ","Đường An Phú Đông 27, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,"1.700 m² (21,2x80,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Tân Thới Nhất 13, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x13,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","107 m² (5,0x21,5)",5 phòng,5 WC,1,N/A,N/A,Sổ hồng
"7,4 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","127 m² (4,0x30,0)",4 phòng,3 WC,2,N/A,Tây,Sổ hồng
"3,6 tỷ","59/7, Đường Tân Thới Hiệp 29, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","57,5 m² (4,0x14,5)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"10,5 tỷ","Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"58 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,Đông Nam,Sổ hồng
"1,35 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,"48 m² (3,8x12,0)",2 phòng,2 WC,N/A,Đông,Đông,Sổ hồng
"16,5 tỷ","Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"343 m² (7,0x49,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"91 m² (4,0x24,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Lê Thị Riêng, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"70 m² (4,5x16,5)",11 phòng,12 WC,N/A,N/A,N/A,Sổ hồng
"2,68 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","34 m² (3,5x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x17,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
