Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
54 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"150 m² (5,5x29,0)",4 phòng,5 WC,2,N/A,N/A,Giấy tờ hợp lệ
22 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"70 m² (4,4x16,0)",8 phòng,9 WC,6,N/A,N/A,Giấy tờ hợp lệ
57 tỷ,"Đường Võ Thị Sáu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"255 m² (13,5x19,0)",N/A,N/A,1,N/A,N/A,Giấy tờ hợp lệ
120 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",22 phòng,23 WC,10,N/A,N/A,Giấy tờ hợp lệ
62 tỷ,"Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"205 m² (8,0x27,0)",5 phòng,6 WC,4,N/A,N/A,Giấy tờ hợp lệ
22 tỷ,"241/6, Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",66 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
48 tỷ,"Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",8 phòng,10 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
100 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"180 m² (15,0x12,0)",33 phòng,33 WC,9,N/A,N/A,Giấy tờ hợp lệ
"5,8 tỷ","Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",28 m²,N/A,N/A,4,N/A,Đông Nam,Sổ hồng
"8,4 tỷ","Đường Phan Tôn, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"47,8 m² (3,0x15,0)",5 phòng,5 WC,4,N/A,N/A,Sổ đỏ
"13,9 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ",39 m²,N/A,N/A,5,N/A,Đông Nam,Sổ hồng
"6,7 tỷ","Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","30 m² (6,3x4,5)",N/A,N/A,4,N/A,N/A,Sổ hồng
135 tỷ,"Đường Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"263 m² (16,0x20,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","160 m² (7,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
19 tỷ,"74/, Đường Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","80,3 m² (4,8x18,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,7 tỷ","57/38, Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"8,2 tỷ","Đường Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,5 tỷ","Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",25 m²,3 phòng,N/A,3,N/A,Bắc,Sổ hồng
65 triệu,"Đường Nguyễn Văn Tráng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,67 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"30,5 tỷ","Hẻm 33 Bùi Viện, Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","67,9 m² (4,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
28 tỷ,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
69 tỷ,"9a, Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (4,6x22,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",32 m²,N/A,N/A,2,N/A,Tây Bắc,Sổ hồng
65 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,3 tỷ","391/149, Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x7,0)",2 phòng,2 WC,1,N/A,Đông,Sổ hồng
"36,5 tỷ","Đường Đặng Tất, Phường Tân Định, Quận 1, TP.HCM","Biệt thự, Villa","72 m² (6,0x14,0)",10 phòng,12 WC,6,N/A,N/A,Sổ hồng
"35,7 tỷ","39, Đường Đặng Tất, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"66 m² (8,6x14,0)",12 phòng,10 WC,8,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ",202 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"7,5 tỷ","345/38, Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ",171 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
58 tỷ,"Đường Mai Thị Lựu, Phường Tân Định, Quận 1, TP.HCM","Biệt thự, Villa","200 m² (8,0x25,0)",10 phòng,12 WC,8,N/A,N/A,Sổ hồng
38 tỷ,"Đường Cô Giang, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"74 m² (4,0x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
28 tỷ,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, TP.HCM","Biệt thự, Villa",113 m²,5 phòng,N/A,4,N/A,Đông Bắc,Sổ hồng
"7,9 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","33,8 m²",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
60 tỷ,"68-70, Đường Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"166 m² (14,0x16,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
32 tỷ,"Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16 tỷ,"Đường Huyền Quang, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"60,8 m² (3,9x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,3 tỷ","Đường Huyền Quang, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"68 m² (4,3x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"25,9 tỷ","Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,94 m²,2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ",25 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,25 tỷ","Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
43 tỷ,"Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"73 m² (6,0x14,0)",6 phòng,7 WC,6,N/A,N/A,Sổ hồng
