Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"2,98 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x9,0)",1 phòng,2 WC,3,N/A,Đông Nam,Sổ hồng
"5,38 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","38 m² (3,2x14,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Phạm Hùng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"57 m² (4,2x13,0)",4 phòng,4 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
940 triệu,"Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","61,2 m² (4,0x15,3)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,65 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (3,7x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
855 triệu,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
20 tỷ,"36, Đường Lê Quang Kim, Phường 9, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,9 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
14 tỷ,"33, 33, Quận 8, TP.HCM",Nhà mặt tiền,"160 m² (10,0x16,0)",12 phòng,11 WC,4,Đông Nam,Đông Nam,Sổ hồng
"2,3 tỷ","361, Đường Bến Bình Đông, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ",29 m²,2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"70a, Đường Hưng Phú, Phường 8, Quận 8, TP.HCM",Nhà mặt tiền,"323 m² (8,0x26,0)",N/A,N/A,3,Nam,Nam,Sổ hồng
"1,47 tỷ","Đường Trương Đình Hội, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","40,5 m² (3,6x11,1)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","H690, Đường Nguyễn Duy, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ","32,2 m² (5,8x5,8)",3 phòng,2 WC,2,Tây,Tây,Sổ hồng
"2,99 tỷ","Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,37 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","51,7 m² (4,0x12,9)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,25 tỷ","1183, Đường 3158A Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"19,5 m² (3,5x6,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
2 tỷ,"Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","34,5 m² (3,4x9,6)",1 phòng,1 WC,2,Đông,N/A,Sổ hồng
980 triệu,"Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,4 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,68 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","31,2 m² (3,5x9,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"5,38 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","44 m² (3,2x14,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Đặng Thúc Liêng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"56 m² (3,4x17,0)",2 phòng,2 WC,2,N/A,Nam,Sổ hồng
"4,55 tỷ","Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (3,0x17,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Cao Xuân Dục, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ","36 m² (6,0x6,3)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
4 tỷ,"Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (3,8x14,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,3x14,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"1,93 tỷ","Đường Hồ Học Lãm, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","33,3 m² (3,3x10,1)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x14,5)",5 phòng,6 WC,4,N/A,N/A,Sổ đỏ
66 tỷ,"Đường Bến Phú Định, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ",1.200 m²,6 phòng,3 WC,1,N/A,N/A,Sổ hồng
"5,85 tỷ","Đường Phạm Thế Hiển, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","59 m² (4,4x13,5)",2 phòng,N/A,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","352 m² (11,7x20,0)",2 phòng,1 WC,1,N/A,Tây Bắc,Sổ hồng
"5,6 tỷ","Đường Hưng Phú, Phường 10, Quận 8, TP.HCM","Nhà hẻm, ngõ","42 m² (3,0x14,0)",3 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"6,2 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"4,8 tỷ","8F/1, Đường Bến Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","146,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","69 m² (4,3x16,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,22 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"1,13 tỷ","Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,4 tỷ","Đường Phạm Hùng, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","54,6 m² (4,5x15,2)",4 phòng,4 WC,5,Tây Nam,Tây Nam,Sổ hồng
"5,65 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","40,5 m² (3,2x12,5)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x17,5)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Phú Định, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"55 m² (3,6x16,5)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"5,99 tỷ","40/6, Đường Trần Nguyên Hãn, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","38 m² (3,4x11,0)",3 phòng,3 WC,4,N/A,Đông,Sổ hồng
"5,95 tỷ","Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","40,4 m² (3,3x12,3)",4 phòng,3 WC,4,N/A,Nam,Sổ hồng
"13,9 tỷ","Đường Trần Thị Ngôi, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",9 phòng,10 WC,4,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",3 phòng,4 WC,4,N/A,Đông Bắc,Sổ hồng
"1,82 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,52 tỷ","Đường Bùi Minh Trực, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","45,7 m² (4,0x11,4)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,45 tỷ","Đường Bùi Điền, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"48 m² (3,5x13,5)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"6,8 tỷ","Đường Tùng Thiện Vương, Phường 11, Quận 8, TP.HCM",Nhà mặt tiền,"37 m² (3,7x10,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
13 tỷ,"Đường Cao Lỗ, Phường 14, Quận 8, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",4 phòng,4 WC,4,N/A,Tây,Sổ đỏ
"5,15 tỷ","125/28, Đường Chánh Hưng, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","65 m² (3,2x20,0)",3 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"4,98 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","47 m² (3,6x13,0)",4 phòng,3 WC,3,N/A,Đông Nam,Sổ hồng
"1,85 tỷ","2117, Đường Mặt tiền phạm thế hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","30 m² (3,4x7,0)",2 phòng,2 WC,2,Đông,Đông,Đang chờ sổ
"2,8 tỷ","92/7/1, Đường phạm Đức sơn, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Giấy tờ hợp lệ
"2,5 tỷ","Đường Tạ Quang Bửu, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ",45 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Tạ Quang Bửu, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","62 m² (4,1x15,0)",5 phòng,6 WC,4,N/A,Tây Nam,Sổ hồng
"5,35 tỷ","Quận 8, TP.HCM","Nhà hẻm, ngõ","64 m² (3,6x18,0)",2 phòng,2 WC,1,Đông Nam,Đông,Sổ hồng
"2,24 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","59 m² (4,2x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,25 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"41 m² (4,7x8,9)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"3,78 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","28 m² (3,1x9,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,78 tỷ","Đường Bến Bình Đông, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (3,0x17,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Quốc Lộ 50, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"50 m² (4,0x43,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x105,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,88 tỷ","MT, Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"53 m² (3,3x18,0)",3 phòng,2 WC,2,Tây,Tây,Sổ hồng
"4,15 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,3x7,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,5 tỷ","14A, Đường Tuy Lý Vương, Phường 13, Quận 8, TP.HCM",Nhà mặt tiền,"25 m² (3,0x15,0)",3 phòng,2 WC,3,Đông Nam,Đông Nam,Sổ hồng
"13,5 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
13 tỷ,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường 270 Cao Lỗ, Phường 14, Quận 8, TP.HCM",Nhà mặt tiền,"79 m² (4,0x17,0)",10 phòng,10 WC,6,N/A,Tây,Sổ đỏ
"12,5 tỷ","Đường Âu Dương Lân, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","70 m² (42,0x17,0)",8 phòng,8 WC,6,N/A,Tây,Sổ đỏ
910 triệu,"Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","53 m² (3,9x14,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
860 triệu,"Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","192 m² (4,0x16,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"8,18 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","58 m² (4,1x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Phạm Thế Hiển, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","72 m² (5,0x145,0)",5 phòng,6 WC,4,N/A,Tây,Sổ đỏ
"3,28 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,1x8,0)",2 phòng,2 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
985 triệu,"Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,05 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"6,88 tỷ","Đường Tùng Thiện Vương, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ","73 m² (3,5x17,0)",6 phòng,4 WC,2,N/A,N/A,Sổ hồng
"26,5 tỷ","Đường Âu Dương Lân, Phường 13, Quận 8, TP.HCM",Nhà mặt tiền,"148 m² (4,0x38,0)",6 phòng,5 WC,5,N/A,Tây,Sổ đỏ
"2,68 tỷ","9, Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (399,0x10,0)",3 phòng,2 WC,2,Tây Nam,N/A,Sổ hồng
880 triệu,"Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Phạm Hùng, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"113 m² (5,0x21,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Phạm Hùng, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"114 m² (5,2x22,0)",2 phòng,2 WC,1,N/A,Đông,Sổ hồng
"4,79 tỷ","Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (3,5x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Nguyễn Duy, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","64 m² (3,0x13,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"2,28 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","16 m² (3,7x5,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,85 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","85,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
890 triệu,"Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","36,6 m² (4,6x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Dạ Nam, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","52,5 m² (3,5x15,0)",4 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
"3,08 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","34 m² (3,7x8,0)",2 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"14,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"49 m² (3,5x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,5)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
25 tỷ,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"148 m² (4,5x36,5)",15 phòng,16 WC,4,N/A,N/A,Sổ hồng
"7,19 tỷ","Đường Dã Tượng, Phường 9, Quận 8, TP.HCM",Nhà mặt tiền,"56,9 m²",1 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"8,18 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","59 m² (4,1x14,3)",N/A,N/A,3,N/A,Đông Nam,Sổ hồng
"3,35 tỷ","690, Đường Nguyễn Duy, Phường 12, Quận 8, TP.HCM","Nhà hẻm, ngõ","32,2 m² (5,5x6,0)",3 phòng,2 WC,2,Đông,N/A,Sổ hồng
"2,04 tỷ","Đường Dương Bạch Mai, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"14,2 tỷ","880, Đường Hưng Phú, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"58 m² (4,0x14,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","41 m² (3,5x12,0)",2 phòng,2 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"8,95 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,0)",6 phòng,5 WC,5,N/A,Tây,Sổ hồng
"4,2 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"5,75 tỷ","Đường Âu Dương Lân, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","45 m² (4,2x11,0)",4 phòng,3 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"6,5 tỷ","287, Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","79 m² (3,6x22,0)",5 phòng,3 WC,2,N/A,Nam,Sổ hồng
"4,25 tỷ","112, Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,2 WC,2,N/A,Nam,Sổ hồng
25 tỷ,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"148 m² (4,1x36,5)",17 phòng,18 WC,5,N/A,Đông Bắc,Sổ hồng
"8,18 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,1x13,6)",4 phòng,3 WC,3,N/A,Nam,Sổ hồng
22 tỷ,"Đường 270 Cao Lỗ, Phường 4, Quận 8, TP.HCM","Biệt thự, Villa","160 m² (8,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,78 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","90 m² (4,2x8,5)",2 phòng,2 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"7,5 tỷ","289, Đường Bến Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","92 m² (6,0x15,4)",3 phòng,3 WC,2,Đông Nam,Đông Nam,Sổ hồng
"7,98 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","88 m² (4,0x22,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
980 triệu,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"3,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,28 tỷ","Đường Hưng Phú, Phường 10, Quận 8, TP.HCM","Nhà hẻm, ngõ",52 m²,4 phòng,3 WC,N/A,N/A,Đông Bắc,Sổ hồng
"4,56 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","48 m² (3,4x16,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","79 m² (4,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
970 triệu,"Đường Đặng Chất, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"4,95 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","46 m² (3,7x12,5)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,6 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ",45 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,7 tỷ","Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"53 m² (3,5x16,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
16 tỷ,"Đường Phạm Hùng, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"113 m² (22,0x6,0)",3 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
75 tỷ,"Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"557 m² (16,0x44,0)",4 phòng,5 WC,1,N/A,N/A,Sổ hồng
18 tỷ,"Đường Võ Liêm Sơn, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"108 m² (6,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Phạm Hùng, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"142 m² (7,0x20,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
7 tỷ,"Đường 31, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"52 m² (3,5x15,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","46 m² (3,7x12,0)",4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Võ Liêm Sơn, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Phạm Hùng, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ",27 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"1,25 tỷ","38/18/29/19 Nguyễn Ngọc Cung, Đường Nguyễn Ngọc Cung, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",2 phòng,1 WC,1,N/A,Tây,Giấy tờ khác
890 triệu,"Đường Trịnh Quang Nghị, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,59 tỷ","068, Đường Quốc Lộ 50, Phường 6, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",3 phòng,3 WC,2,Bắc,Bắc,Sổ hồng
"3,75 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","63 m² (4,4x15,0)",3 phòng,1 WC,2,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường 320 Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"77 m² (4,5x16,0)",16 phòng,17 WC,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"70 m² (4,0x17,5)",4 phòng,4 WC,N/A,N/A,Bắc,Sổ hồng
