Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"6,5 tỷ","Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,95 tỷ","331/6, Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","77,5 m² (3,8x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,95 tỷ","Đường Đỗ Nhuận, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Nhà mặt tiền,57 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
5 tỷ,"91/17/18, Đường Trần Tấn, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"21,5 tỷ","Đường Phạm Ngọc, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"176 m² (10,0x17,6)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"3,8 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","38,3 m² (4,5x8,5)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Tô Hiệu, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,85 tỷ","170/20, Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40,7 m² (3,7x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"204,7 m²",N/A,N/A,4,N/A,N/A,Sổ hồng
21 tỷ,"Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,95 tỷ","925/37/19, Đường Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"24,5 tỷ","103-105, Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"73 m² (4,0x20,0)",17 phòng,17 WC,6,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Nguyễn Văn Săng, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,95 m²,4 phòng,5 WC,N/A,N/A,Đông,Sổ hồng
"10,9 tỷ","Đường Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,66 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",6 phòng,7 WC,4,N/A,N/A,Sổ hồng
"14,3 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (3,6x21,5)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,55 tỷ","811/18, Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (3,7x15,5)",2 phòng,2 WC,2,N/A,Nam,Sổ hồng
"6,9 tỷ","Đường Nguyễn Văn Săng, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (9,0x8,0)",2 phòng,N/A,N/A,N/A,Nam,Sổ hồng
"16,5 tỷ","Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,88 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","58/21, Đường Lương Thế Vinh, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"2,46 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",68 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",55 m²,4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"7,45 tỷ","37/4, Đường Cầu Xéo, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
135 tỷ,"Đường Nguyễn Hậu, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"1.630 m² (52,0x32,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
160 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,560 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","230 m² (8,2x28,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
108 tỷ,"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM","Biệt thự, Villa","800 m² (10,0x60,0)",6 phòng,8 WC,5,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Đô Đốc Thủ, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
700 triệu,"Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","15,8 m² (4,5x3,5)",N/A,N/A,2,N/A,Đông,Giấy tờ hợp lệ
"12,5 tỷ","Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,65 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
140 tỷ,"Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,347 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","168/23, Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,5 WC,4,N/A,Tây,Sổ hồng
"3,58 tỷ","Đường Lý Tuệ, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"62,5 m² (5,0x12,5)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
62 tỷ,"Đường Huỳnh Văn Gấm, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"621 m² (20,0x32,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"58 m² (4,0x14,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"21,5 tỷ","735, Đường Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"106,4 m² (4,1x26,1)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
"8,4 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",76 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,57 tỷ","Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,79 tỷ","Đường Lê Liễu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","45,7 m² (4,0x11,3)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",56 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"18,5 tỷ","Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,156 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Dương Văn Dương, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","39,6 m² (3,3x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"14,8 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"105 m² (8,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Nguyễn Chích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
155 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,838 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"19/, Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (8,0x11,3)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",22 m²,2 phòng,2 WC,2,N/A,Tây,Sổ hồng
"7,55 tỷ","178/29, Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"61,2 m² (3,4x19,0)",4 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
150 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"838 m² (25,0x34,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,2 tỷ","Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"74,5 m² (5,5x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (5,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","1/, Đường Nguyễn thị báo, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40,5 m² (4,0x10,2)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"26,5 tỷ","Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","132 m² (7,9x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,9 tỷ","Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"90 m² (5,0x19,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,59 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","37 m² (4,5x9,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"14,9 tỷ","Đường Đô Đốc Long, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","570 m² (6,0x19,0)",10 phòng,10 WC,5,N/A,N/A,Sổ đỏ
"2,8 tỷ","33/8, Đường Phùng Chí Kiên, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (3,5x7,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
12 tỷ,"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","86 m² (5,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (10,2x6,2)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"5,65 tỷ","Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x12,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"13,8 tỷ","Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,77 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường Đỗ Bí, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"125 m² (6,0x22,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"22,9 tỷ","Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"464 m² (8,0x29,0)",1 phòng,N/A,1,N/A,N/A,Sổ đỏ
"18,5 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"140 m² (8,1x17,0)",4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường Trương Vĩnh Ký, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,2x20,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x13,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
9 tỷ,"Đường Lê Niệm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,43 tỷ","Hẻm 38, đường số 01, Đường Văn Cao, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","69 m² (5,8x12,0)",N/A,N/A,N/A,N/A,Nam,Sổ hồng
"5,1 tỷ","Đường Hòa Bình, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,2 WC,2,N/A,N/A,Sổ hồng
95 triệu,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","340 m² (8,0x21,0)",17 phòng,17 WC,N/A,N/A,N/A,Sổ hồng
"1,6 tỷ","Đường Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (3,2x6,0)",2 phòng,N/A,3,N/A,N/A,Sổ hồng
44 tỷ,"Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"966 m² (10,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường Sơn Kỳ, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",33 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"80 m² (5,2x20,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
13 tỷ,"15, Đường Đô Đốc Thủ, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"108 m² (4,0x27,0)",7 phòng,8 WC,4,Đông Bắc,Đông Bắc,Sổ đỏ
"5,25 tỷ","Đường Nguyễn Văn Tố, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,31 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,9 tỷ","2, Đường Trịnh Lỗi, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",3 phòng,3 WC,2,Nam,Nam,Sổ hồng
"8,5 tỷ","Đường Nguyễn Mỹ Ca, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"39,5 m² (4,7x9,0)",2 phòng,3 WC,4,N/A,Tây Bắc,Sổ đỏ
4 tỷ,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,25 tỷ","Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","52,2 m² (4,0x13,0)",4 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"7,6 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","77,8 m² (4,4x18,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Thạch Lam, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"6,35 tỷ","Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",5 phòng,4 WC,2,N/A,N/A,Sổ hồng
6 tỷ,"143/, Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Quách Đình Bảo, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"144 m² (8,0x18,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
20 tỷ,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Biệt thự, Villa","70,7 m² (8,5x18,0)",6 phòng,6 WC,3,N/A,Nam,Sổ hồng
"11,2 tỷ","Đường Đỗ Thừa Luông, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"76,8 m² (4,0x19,2)",N/A,N/A,2,N/A,N/A,Sổ hồng
"5,38 tỷ","61, Đường Phùng Chí Kiên, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,25 tỷ","76/33/31, Đường Lê Văn Phan, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","32 m² (3,0x13,6)",3 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
250 tỷ,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,3.000 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,8 tỷ","Đường Trịnh Đình Trọng, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"73 m² (4,0x14,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
980 triệu,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","76 m² (4,6x15,7)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"16,3 tỷ","542, Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"104,8 m² (4,2x22,4)",N/A,N/A,2,Tây,Tây,Sổ hồng
"7,5 tỷ","Đường Thoại Ngọc hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","38 m² (3,3x11,6)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
6 tỷ,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"13,5 tỷ","23/48, Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"332 m² (6,1x22,0)",5 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
"8,35 tỷ","287, Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"48,4 m² (4,0x12,0)",4 phòng,3 WC,4,N/A,Tây Bắc,Giấy tờ hợp lệ
140 tỷ,"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Nhà mặt tiền,1.908 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","92 m² (4,5x21,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
14 tỷ,"Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"74 m² (4,0x18,5)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
136 tỷ,"Đường Lương Minh Nguyệt, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"830 m² (20,4x40,0)",4 phòng,4 WC,N/A,Đông Bắc,Bắc,Sổ hồng
"2,95 tỷ","Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",48 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,66 tỷ","Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,75 tỷ","Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",75 m²,6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"19,9 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","120 m² (6,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"1,45 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"1,7 tỷ","Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Lê Đình Thám, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"9,1 tỷ","Đường Đoàn Kết, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"71,8 m² (3,9x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,9 tỷ","88A, Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"140 m² (6,0x23,5)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
56 tỷ,"311, Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"788 m² (7,2x62,0)",N/A,N/A,2,Tây Bắc,Tây Bắc,Sổ hồng
57 tỷ,"422, Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"619 m² (10,2x61,0)",N/A,N/A,2,Nam,Nam,Sổ hồng
"14,7 tỷ","173/102A, Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","200 m² (8,0x25,0)",1 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Lê Thiệt, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x20,7)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,55 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",N/A,N/A,1,Đông,N/A,Sổ hồng
"6,3 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (3,0x19,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
845 triệu,"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"235 m² (4,0x60,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
