Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"19,5 tỷ","Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"237 m² (11,0x26,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,48 tỷ","Đường Lê Văn Chí, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","62 m² (4,6x13,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường số 4, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","121 m² (6,0x21,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"19,99 tỷ","Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"140 m² (5,2x27,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Tô Ngọc Vân, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"50 m² (5,0x10,0)",N/A,N/A,5,N/A,Tây Bắc,Sổ hồng
"2,25 tỷ","Đường 23, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,32 tỷ","Đường Tam Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",134 m²,2 phòng,1 WC,1,N/A,N/A,Sổ hồng
17 tỷ,"Đường 10, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,05 tỷ","Đường Gò Dưa, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",66 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường số 5, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"123 m² (4,2x29,0)",5 phòng,5 WC,4,N/A,Tây Bắc,Sổ hồng
"7,2 tỷ","Đường số 8, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","119 m² (10,0x19,0)",5 phòng,5 WC,2,N/A,Tây,Sổ hồng
"7,3 tỷ","Đường 47, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"78 m² (4,6x17,0)",2 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
"9,8 tỷ","Đường Đào Trinh Nhất, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",12 phòng,12 WC,3,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Phạm Văn Đồng, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"128 m² (8,0x16,0)",N/A,N/A,1,N/A,Đông,Sổ đỏ
"8,8 tỷ","Đường số 7, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","84 m² (4,2x18,5)",3 phòng,3 WC,3,N/A,Tây,Sổ hồng
3 tỷ,"Đường Lê Quý Đôn, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",105 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,55 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,4 WC,4,N/A,Đông Bắc,Sổ hồng
"5,3 tỷ","42, Đường Bình Chiểu, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","98,6 m² (4,8x20,6)",5 phòng,5 WC,2,N/A,Nam,Sổ hồng
"2,65 tỷ","Đường 18, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường số 4, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","154 m² (9,7x16,0)",15 phòng,15 WC,3,N/A,Tây,Sổ hồng
"6,8 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","59 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,Tây Bắc,Sổ hồng
"9,5 tỷ","Đường số 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","148 m² (15,0x10,0)",3 phòng,3 WC,1,N/A,Tây,Sổ hồng
"8,3 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","79 m² (5,0x16,0)",4 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
"3,65 tỷ","Đường Ngô Chí Quốc, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","40 m² (4,7x8,5)",3 phòng,3 WC,4,N/A,Đông Nam,Sổ hồng
"7,7 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",4 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
5 tỷ,"Đường số 6, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"56 m² (6,5x8,6)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
6 tỷ,"Đường 14, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,92 m²,2 phòng,2 WC,2,N/A,Nam,Sổ hồng
"6,5 tỷ","Đường số 6, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","97 m² (6,0x16,0)",3 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
"2,23 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,6 tỷ","74/3///, Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","92 m² (4,6x10,0)",3 phòng,2 WC,2,N/A,Tây,Sổ hồng
"10,5 tỷ","Đường số 10, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",4 phòng,5 WC,3,Nam,Nam,Sổ đỏ
"4,85 tỷ","35, Đường 3, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"60 m² (3,0x20,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"7,15 tỷ","Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,4 WC,4,N/A,Đông Bắc,Sổ hồng
"5,5 tỷ","17/1, Đường số 9, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","44 m² (3,3x12,2)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Kha Vạn Cân, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,9 tỷ","808/1/5/6, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","56 m² (6,0x9,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường số 6, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"114 m² (6,5x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,39 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
10 tỷ,"2x, Đường 16, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"100 m² (7,8x12,8)",4 phòng,5 WC,3,Đông,Đông,Sổ đỏ
"2,3 tỷ","Đường Linh Trung, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","21 m² (3,5x6,1)",1 phòng,2 WC,N/A,N/A,Nam,Sổ hồng
"8,2 tỷ","Đường 38, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","192 m² (7,5x25,6)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,15 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"18,7 tỷ","58, Đường số 8, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"120 m² (8,0x15,0)",3 phòng,5 WC,N/A,N/A,Tây Bắc,Sổ hồng
"2,6 tỷ","74/2/2/4, Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (4,6x11,0)",3 phòng,2 WC,2,N/A,Tây,Sổ hồng
16 tỷ,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","233 m² (10,0x23,0)",3 phòng,4 WC,1,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường số 6, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"93 m² (5,0x20,0)",5 phòng,5 WC,1,Bắc,N/A,Sổ hồng
"23,5 tỷ","Đường số 4, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","180 m² (10,0x18,0)",4 phòng,6 WC,2,N/A,Đông Nam,Sổ hồng
37 tỷ,"Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","547 m² (25,0x22,0)",N/A,N/A,1,N/A,N/A,Sổ đỏ
"6,35 tỷ","Đường số 8, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường số 2, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x12,0)",3 phòng,2 WC,2,Đông Nam,N/A,Sổ hồng
"22,9 tỷ","Đường số 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","184 m² (8,0x23,0)",3 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường số 8, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",3 phòng,2 WC,2,N/A,Tây,Sổ hồng
"22,8 tỷ","Đường 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","176 m² (8,0x22,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,5 tỷ","Đường số 9, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,105 m²,1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","912/18, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",54 m²,5 phòng,5 WC,2,N/A,N/A,Sổ hồng
12 tỷ,"Đường Phạm Văn Đồng, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"200 m² (8,0x25,0)",5 phòng,5 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"3,9 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","140 m² (5,0x28,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
11 tỷ,"Đường 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"129 m² (8,5x15,5)",3 phòng,3 WC,2,N/A,Tây Bắc,Sổ hồng
"3,8 tỷ","Đường số 9, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","58 m² (4,5x13,0)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"4,9 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","76 m² (5,2x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,3 tỷ","82/36/2A, Đường số 2, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",34 m²,1 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Tâm Tâm Xã, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,7 tỷ","Đường số 2, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
3 tỷ,"Đường Đặng Văn Bi, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","1/10/12, Đường 53, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",35 m²,1 phòng,1 WC,2,N/A,Tây,Sổ hồng
"7,5 tỷ","Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,68 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"29,5 tỷ","Đường Võ Văn Ngân, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"240 m² (4,7x51,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,99 tỷ","Đường số 6, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","66 m² (4,0x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","46/17/14 Đường 49, Hiệp Bình Chánh., Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","86 m² (5,0x17,2)",3 phòng,2 WC,N/A,Nam,Tây Nam,Sổ hồng
"3,4 tỷ","Đường Hồ Văn Tư, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","55 m² (3,5x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,4 tỷ","Đường Linh Đông, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","149 m² (5,5x27,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"18,2 tỷ","Đường Linh Đông, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","297 m² (9,7x30,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường 17, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","123 m² (4,2x30,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường 17, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"179 m² (7,5x24,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"10,4 tỷ","Đường 22, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,0)",4 phòng,6 WC,4,N/A,Tây Nam,Sổ hồng
895 triệu,"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,8 tỷ","91/45/16, Đường số 8, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","95,3 m² (5,0x19,0)",16 phòng,16 WC,4,N/A,N/A,Sổ đỏ
"7,5 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,80 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Võ Văn Ngân, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,49 m²,3 phòng,4 WC,3,N/A,Đông Bắc,Sổ hồng
10 tỷ,"Đường số 3, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","137 m² (8,3x17,0)",5 phòng,5 WC,2,N/A,Đông Nam,Sổ hồng
5 tỷ,"Đường số 6, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",61 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường số 4, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","68 m² (5,2x13,0)",3 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"16,5 tỷ","Đường Tô Ngọc Vân, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"83 m² (4,5x18,5)",N/A,N/A,4,N/A,N/A,Sổ hồng
"1,08 tỷ","Đường Lê Văn Tách, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường số 4, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,Tây Nam,Sổ hồng
15 tỷ,"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"120 m² (6,0x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường số 4, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",48 m²,2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
4 tỷ,"Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"65 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường 38, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","192 m² (6,8x7,4)",3 phòng,3 WC,N/A,Đông,Đông,Sổ hồng
"5,7 tỷ","Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"44 m² (4,5x10,0)",3 phòng,3 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"2,3 tỷ","Đường Hồ Văn Tư, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","64,4 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","1, Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường 38, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,115 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
910 triệu,"Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
35 tỷ,"1x, Đường số 8, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","351 m² (13,0x27,0)",7 phòng,9 WC,4,Tây Nam,Tây Nam,Sổ hồng
"2,65 tỷ","Đường 11, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Dân Chủ, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Tô Ngọc Vân, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường số 2, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"193 m² (7,4x22,0)",12 phòng,14 WC,6,N/A,N/A,Sổ hồng
"4,58 tỷ","Đường 22, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","49 m² (4,0x11,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường 38, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",40 m²,2 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
3 tỷ,"Đường 29, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",32 m²,2 phòng,1 WC,2,N/A,Bắc,Sổ hồng
"7,3 tỷ","Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","58,5 m²",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường số 4, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","121 m² (5,6x21,4)",8 phòng,8 WC,1,N/A,N/A,Sổ hồng
"2,25 tỷ","Đường Đoàn Kết, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,15 tỷ","Đường số 5, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,Đông Bắc,Sổ hồng
"6,5 tỷ","Đường số 8, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",5 phòng,5 WC,1,N/A,Đông Nam,Sổ hồng
"5,5 tỷ","Đường Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"87 m² (5,7x15,5)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
9 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"49,1 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
145 tỷ,"Đường Ngô Chí Quốc, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"1.364 m² (28,0x50,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","28/1/27a, Đường 10, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","68 m² (5,0x13,0)",5 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
"4,45 tỷ","Đường số 1, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","57 m² (6,3x9,0)",2 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
"15,8 tỷ","17, Đường 24, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,250 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
