Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,31 tỷ","Đường Hậu Giang, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"61 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ",16 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,2 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","16 m² (2,0x8,0)",2 phòng,2 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
12 tỷ,"Đường Phạm Văn Chí, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"110 m² (4,9x10,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"10,65 tỷ","Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"133 m² (5,0x18,0)",3 phòng,1 WC,1,N/A,N/A,Sổ hồng
"2,25 tỷ","Đường Bà Hom, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ",44 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"12,5 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"75,5 m² (4,0x19,0)",2 phòng,2 WC,N/A,N/A,Đông Bắc,Sổ hồng
"4,5 tỷ","Đường Hồng Bàng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","42 m² (4,2x10,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
16 tỷ,"Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM",Nhà mặt tiền,"72,5 m² (3,8x19,0)",5 phòng,5 WC,4,N/A,Tây Bắc,Sổ hồng
16 tỷ,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"144 m² (8,0x18,0)",2 phòng,1 WC,1,Bắc,Bắc,Sổ đỏ
"17,2 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"93 m² (3,5x28,0)",4 phòng,3 WC,N/A,N/A,Nam,Sổ hồng
"5,65 tỷ","Đường Minh Phụng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,7 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","54 m² (7,0x4,3)",1 phòng,1 WC,2,N/A,N/A,Sổ hồng
"31,5 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"195 m² (7,0x25,0)",2 phòng,2 WC,2,Nam,Nam,Sổ hồng
"2,4 tỷ","Đường Lý Chiêu Hoàng, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ",27 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"12,7 tỷ","Đường Bà Ký, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,0x18,5)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"3,24 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
940 triệu,"Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Phan Văn Khỏe, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,0x18,5)",5 phòng,5 WC,N/A,N/A,Đông Bắc,Sổ hồng
3 tỷ,"Đường Nguyễn Đình Chi, Phường 9, Quận 6, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường Phạm Văn Chí, Phường 4, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","46 m² (3,5x13,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
950 triệu,"Đường Lê Quang Sung, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x14,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"25,5 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"160 m² (9,0x18,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"13,6 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"57 m² (4,4x12,4)",5 phòng,2 WC,3,N/A,Tây Bắc,Sổ hồng
"17,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,N/A,N/A,Nam,Sổ hồng
10 tỷ,"Đường 57, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,N/A,N/A,Đông,Sổ hồng
13 tỷ,"Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"90 m² (4,0x22,0)",5 phòng,4 WC,4,N/A,Đông,Sổ đỏ
17 tỷ,"Đường Hoàng Lê Kha, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"88 m² (5,0x21,0)",6 phòng,3 WC,2,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,4,N/A,Tây,Sổ hồng
"10,7 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,5 WC,4,Đông,Đông,Sổ hồng
4 tỷ,"Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","47,4 m² (3,8x12,6)",1 phòng,1 WC,2,N/A,Đông Nam,Sổ hồng
17 tỷ,"Đường 25, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"113 m² (5,0x23,0)",6 phòng,7 WC,N/A,Tây,Tây,Sổ hồng
15 tỷ,"Đường Hậu Giang, Phường 5, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,3 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
40 tỷ,"Đường Bình Tiên, Phường 4, Quận 6, TP.HCM",Nhà mặt tiền,"230 m² (6,5x26,0)",3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"12,6 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,5x16,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"47 m² (3,5x14,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
38 tỷ,"223, Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"148 m² (6,2x23,9)",N/A,N/A,4,Tây Bắc,Tây Bắc,Sổ hồng
"13,5 tỷ","Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (8,0x10,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","36 m² (3,5x11,0)",2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
12 tỷ,"M34, Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (3,8x20,0)",4 phòng,5 WC,3,Đông Nam,Đông Nam,Sổ hồng
28 tỷ,"Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","350 m² (13,0x34,0)",7 phòng,9 WC,2,N/A,N/A,Sổ hồng
940 triệu,"Đường Hậu Giang, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
890 triệu,"Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x16,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,N/A,N/A,N/A,N/A,Sổ hồng
41 tỷ,"18, Đường Bà Hom, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"238,2 m² (7,3x25,3)",N/A,N/A,2,Nam,Nam,Sổ hồng
20 tỷ,"12, Đường Văn Thân, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"158,3 m² (4,1x33,0)",N/A,N/A,3,Tây Bắc,Tây Bắc,Sổ hồng
950 triệu,"Đường Văn Thân, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","51 m² (3,5x16,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"12,2 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"99 m² (6,6x15,0)",1 phòng,1 WC,2,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Cư Xá Phú Lâm D, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường số 68, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,40 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Võ Văn Kiệt, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Kinh Dương Vương, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"86 m² (4,3x25,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường số 3, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Mai Xuân Thưởng, Phường 1, Quận 6, TP.HCM","Nhà hẻm, ngõ","122 m² (8,0x14,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
24 tỷ,"Đường Lê Tuấn Mậu, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",7 phòng,7 WC,7,N/A,Tây,Sổ đỏ
"23,5 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"160 m² (11,3x19,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Bến Lò Gốm, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","87 m² (4,6x21,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Bình Phú, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
147 triệu,"3, Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"87 m² (4,0x22,0)",6 phòng,6 WC,4,Bắc,Bắc,Sổ hồng
"25,5 tỷ","Đường 17, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"144 m² (8,0x18,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Mai Xuân Thưởng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","35,7 m² (4,2x8,5)",2 phòng,3 WC,2,Đông,Đông,Sổ hồng
"5,5 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","31 m² (5,0x6,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Phạm Văn Chí, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"96 m² (6,5x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,93 tỷ","Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","46 m² (3,5x13,5)",5 phòng,3 WC,4,N/A,Tây Bắc,Sổ hồng
"6,2 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ",39 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Mai Xuân Thưởng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","36 m² (4,2x8,5)",2 phòng,3 WC,3,N/A,Đông Nam,Sổ hồng
"2,15 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"12,7 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"73 m² (4,5x16,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,1x19,0)",2 phòng,1 WC,N/A,Bắc,Bắc,Sổ hồng
"12,5 tỷ","Đường 36, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"73 m² (4,0x18,5)",4 phòng,3 WC,N/A,Bắc,Bắc,Sổ hồng
"12,3 tỷ","Đường Bình Phú 1, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",4 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"5,48 tỷ","Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ",45 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Lò Gốm, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"87 m² (4,3x23,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường Mai Xuân Thưởng, Phường 1, Quận 6, TP.HCM","Nhà hẻm, ngõ","37 m² (3,3x11,2)",1 phòng,1 WC,N/A,N/A,Đông Nam,Sổ hồng
"23,5 tỷ","Đường Phạm Văn Chí, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"98 m² (6,5x15,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,75 tỷ","Đường Bình Phú 2, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"17,9 tỷ","321, Đường Gia Phú, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"71,8 m² (3,8x18,9)",N/A,N/A,3,Đông Nam,Đông Nam,Sổ hồng
"10,25 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,7 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","10 m² (2,0x5,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Tân Hòa Đông, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","144 m² (7,5x19,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"10,3 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,1)",3 phòng,3 WC,3,Bắc,Bắc,Sổ hồng
"5,6 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","63 m² (3,5x18,0)",4 phòng,2 WC,N/A,N/A,Nam,Sổ hồng
"6,8 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x12,0)",4 phòng,4 WC,3,Đông,Đông,Sổ hồng
"3,3 tỷ","269, Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,2 WC,N/A,Đông,Đông,Sổ hồng
"5,3 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","41 m² (3,6x11,5)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,6 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,4 WC,N/A,N/A,Tây,Sổ hồng
"12,3 tỷ","Đường số 13, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"55,2 m² (4,0x17,0)",4 phòng,4 WC,N/A,N/A,Đông,Sổ hồng
"8,5 tỷ","Đường Nguyễn Đình Chi, Phường 9, Quận 6, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"4,25 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",3 phòng,3 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"9,8 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,3 WC,N/A,Tây,Tây,Sổ hồng
"6,4 tỷ","Đường Văn Thân, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","57 m² (4,0x14,0)",5 phòng,4 WC,5,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Bình Phú 1, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"95 m² (5,0x19,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường số 10, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
12 tỷ,"Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"73 m² (4,0x18,5)",4 phòng,4 WC,N/A,N/A,Đông Bắc,Sổ hồng
"12,8 tỷ","Đường 17, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,N/A,N/A,Tây,Sổ hồng
"25,5 tỷ","Đường Minh Phụng, Phường 5, Quận 6, TP.HCM",Nhà mặt tiền,"115 m² (5,5x21,0)",2 phòng,1 WC,1,Tây,Tây,Sổ đỏ
"8,4 tỷ","Đường Tân Hòa Đông, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","145 m² (6,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
15 tỷ,"Đường Hậu Giang, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"81,5 m² (3,6x32,5)",N/A,N/A,N/A,N/A,Bắc,Sổ hồng
15 tỷ,"Đường Trần Văn Kiểu, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,6 WC,5,Đông,Đông,Sổ hồng
"4,95 tỷ","Đường Phạm Văn Chí, Phường 3, Quận 6, TP.HCM","Nhà hẻm, ngõ","67 m² (4,5x13,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","49 m² (3,9x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ",45 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ",65 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,46 tỷ","336/87/5 Nguyễn văn luông , Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x10,0)",3 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ hồng
"9,9 tỷ","Đường Hậu Giang, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x15,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ đỏ
"11,99 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"27,5 tỷ","Đường Vành Đai, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"126 m² (8,0x16,0)",8 phòng,10 WC,5,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Kênh Tân Hóa, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"89,1 m² (6,6x13,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Hậu Giang, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ","37 m² (4,1x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"47 m² (3,5x14,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
6 tỷ,"Đường Bửu Đình, Phường 5, Quận 6, TP.HCM","Nhà hẻm, ngõ",28 m²,3 phòng,N/A,3,N/A,Nam,Đang chờ sổ
"7,5 tỷ","Đường Lý Chiêu Hoàng, Phường 10, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56 tỷ,"Đường Bình Phú, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"228 m² (12,0x19,0)",N/A,N/A,N/A,N/A,Bắc,Sổ hồng
"4,1 tỷ","Đường Kênh Tân Hóa, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"55 m² (9,0x2,5)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"17,9 tỷ","324, Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"83,7 m² (5,3x16,0)",11 phòng,12 WC,5,Nam,Nam,Sổ hồng
"12,4 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"5,4 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","45 m² (3,0x15,2)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"10,99 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"13,6 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",1 phòng,1 WC,1,Bắc,Bắc,Sổ hồng
"5,35 tỷ","Đường Kênh Tân Hóa, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"55,2 m² (6,6x13,5)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"2,98 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","40 m² (2,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","104 m² (3,2x15,2)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường An Dương Vương, Phường 10, Quận 6, TP.HCM","Nhà hẻm, ngõ","52 m² (4,5x12,0)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
31 tỷ,"Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"98 m² (7,5x21,5)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
3 tỷ,"Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","34 m² (3,4x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","75 m² (4,3x17,0)",4 phòng,4 WC,1,N/A,N/A,Sổ hồng
"5,28 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","40,4 m² (3,8x11,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",6 phòng,5 WC,5,N/A,Tây Nam,Sổ hồng
"6,1 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","50 m² (3,2x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường số 3, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
