Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"3,56 tỷ","Đường Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,85 tỷ","100/168C, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","43 m² (3,4x12,6)",5 phòng,4 WC,3,N/A,N/A,Sổ đỏ
"22,9 tỷ","Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,4 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"5,5 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",70 m²,5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"7,35 tỷ","Đường Hoa Đào, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","30 m² (3,2x9,2)",4 phòng,3 WC,4,N/A,N/A,Sổ đỏ
16 tỷ,"Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","120 m² (4,2x25,0)",7 phòng,5 WC,5,N/A,N/A,Sổ hồng
23 tỷ,"Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",6 phòng,5 WC,4,N/A,N/A,Sổ đỏ
"21,5 tỷ","Đường Hoa Sữa, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",6 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"36,6 tỷ","Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,135 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"9,6 tỷ","Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"36,8 m² (4,0x10,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"2,99 tỷ","Đường Phan Đăng Lưu, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","25 m² (3,0x8,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","113 m² (6,0x20,0)",3 phòng,3 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"16,7 tỷ","Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"78 m² (4,0x20,0)",4 phòng,3 WC,3,Tây,Tây,Sổ hồng
"5,58 tỷ","Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","30 m² (8,0x4,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Trần Hữu Trang, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","40,4 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","44 m² (3,3x13,1)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,35 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (5,0x9,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
15 tỷ,"Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,55 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
38 tỷ,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"90,4 m² (4,3x21,0)",N/A,N/A,N/A,Đông Bắc,Đông Bắc,Sổ hồng
38 tỷ,"528, Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,91 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
10 tỷ,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","59 m² (4,5x14,5)",4 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"5,95 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","46 m² (4,6x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
60 tỷ,"Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"151 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",3 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"3,8 tỷ","Đường Mai Văn Ngọc, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","19 m² (6,5x3,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
20 tỷ,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"117 m² (8,5x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,17 tỷ","Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
18 tỷ,"Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"118 m² (8,5x15,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
17 tỷ,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,66 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"74 m² (6,0x14,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
21 tỷ,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x22,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Cô Bắc, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","41 m² (3,4x13,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"40 m² (4,0x8,5)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"15,5 tỷ","Đường Nguyễn Thị Huỳnh, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (6,0x11,0)",13 phòng,13 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"5,3 tỷ","Đường Phan Xích Long, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","40 m² (8,0x5,0)",4 phòng,5 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
"6,35 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","46 m² (5,0x10,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
46 tỷ,"Đường Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","233 m² (7,0x26,0)",5 phòng,6 WC,5,Đông Nam,Đông Nam,Sổ hồng
"2,95 tỷ","Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","67,5 m² (4,5x15,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"3,9 tỷ","99, 99, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","19 m² (4,1x44,5)",3 phòng,4 WC,4,Tây Nam,Tây Nam,Sổ hồng
"41,5 tỷ","68, Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"168 m² (8,0x23,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
40 tỷ,"266, Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"110,1 m² (4,7x22,4)",N/A,N/A,5,Đông,Đông,Sổ hồng
7 tỷ,"120/48/30, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","45,3 m² (3,0x16,0)",5 phòng,3 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"2,89 tỷ","108/94, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","19 m² (6,6x3,0)",2 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"10,9 tỷ","Đường Nguyễn Thị Huỳnh, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",53 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
23 tỷ,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","145 m² (7,0x22,0)",8 phòng,8 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"4,7 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","33 m² (3,0x11,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Phùng Văn Cung, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","27,7 m² (3,2x11,0)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"26,5 tỷ","Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"86 m² (4,8x16,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"2,87 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","62 m² (4,8x13,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"7,9 tỷ","31, Đường Phùng Văn Cung, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"35 m² (3,2x11,0)",4 phòng,5 WC,3,Đông Nam,Đông Nam,Sổ đỏ
"4,2 tỷ","Đường Hoàng Diệu, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","69,6 m² (4,0x16,1)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
3 tỷ,"Đường Hồ Biểu Chánh, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x13,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Phan Xích Long, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","23,2 m² (2,9x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"2,65 tỷ","Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","56/50, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","22 m² (4,0x5,5)",3 phòng,3 WC,3,N/A,Đông,Sổ hồng
"8,15 tỷ","Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","66,5 m² (4,2x17,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"12,5 tỷ","137, Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60 tỷ,"Đường Nguyễn Trọng Tuyển, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"250 m² (10,0x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
23 tỷ,"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",140 m²,N/A,N/A,7,N/A,N/A,Sổ hồng
42 tỷ,"Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,184 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"16,2 tỷ","226, Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"49,4 m² (3,2x15,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
60 tỷ,"Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,151 m²,N/A,N/A,6,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",103 m²,5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Đào Duy Từ, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","42 m² (3,5x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","66 m² (4,4x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"9,9 tỷ","Nhà mới, đẹp, Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","49 m² (3,8x14,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP.HCM","Biệt thự, Villa","118 m² (8,8x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Nhà 5 tầng, Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","24 m² (5,0x6,0)",3 phòng,4 WC,5,N/A,N/A,Sổ hồng
110 tỷ,"84, Đường Trần Huy Liệu, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"452 m² (35,0x40,0)",8 phòng,5 WC,2,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Phan Xích Long, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","32 m² (5,3x8,0)",2 phòng,2 WC,N/A,N/A,Đông Nam,Sổ hồng
"45,6 tỷ","66/2, Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","225 m² (14,5x15,6)",N/A,N/A,5,Đông Nam,Đông Nam,Sổ hồng
65 tỷ,"34, Đường Hoa Đào, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"144 m² (8,0x16,0)",N/A,N/A,5,Tây Nam,Tây Nam,Sổ hồng
"4,6 tỷ","Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","19 m² (5,1x4,0)",2 phòng,2 WC,4,N/A,N/A,Sổ hồng
"5,49 tỷ","788/6F1, Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",123 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,86 tỷ","Đường Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",56 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"13,6 tỷ","Đường Trần Huy Liệu, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","92 m² (6,1x15,0)",5 phòng,4 WC,2,N/A,N/A,Giấy tờ hợp lệ
90 tỷ,"Đường Trần Huy Liệu, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,452 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"210 m² (4,0x17,0)",6 phòng,6 WC,4,Tây Nam,Tây Nam,Sổ hồng
"10,5 tỷ","Đường Cô Giang, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"46 m² (3,1x15,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
7 tỷ,"Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","27 m² (4,0x8,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"4,25 tỷ","Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",67 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Đặng Văn Ngữ, Phường 13, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"48 m² (3,0x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"4,6 tỷ","Đường Phan Đăng Lưu, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
3 tỷ,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",63 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
33 tỷ,"608, Đường Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"216,3 m² (7,0x30,0)",N/A,N/A,2,Tây,Tây,Sổ hồng
"5,6 tỷ","50X, Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","39,7 m² (3,8x10,3)",3 phòng,3 WC,2,Đông Nam,Đông Nam,Sổ đỏ
"6,95 tỷ","Đường Phan Xích Long, Phường 3, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","27 m² (3,5x8,0)",4 phòng,5 WC,6,N/A,N/A,Sổ hồng
18 tỷ,"597, Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"117,4 m² (8,3x14,2)",N/A,N/A,3,Đông,Đông,Sổ hồng
"9,1 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","40 m² (3,4x12,0)",5 phòng,4 WC,4,Tây Nam,Tây Nam,Sổ hồng
"2,35 tỷ","Đường Ký Con, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",40 m²,2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
69 tỷ,"Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"128 m² (8,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,54 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Đoàn Thị Điểm, Phường 1, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"54 m² (14,0x4,2)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"20,5 tỷ","Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","84,5 m² (7,0x14,0)",6 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
28 tỷ,"Đường Phan Đình Phùng, Phường 15, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,4 tỷ","489A/23/42A, Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",10 m²,3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"6,8 tỷ","Đường Trường Sa, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","70 m² (4,2x17,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Phùng Văn Cung, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"30 m² (4,0x8,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"9,9 tỷ","Mặt tiền, Đường Cầm Bá Thước, Phường 7, Quận Phú Nhuận, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"25,8 tỷ","Đường Hoa Lan, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",12 phòng,13 WC,6,N/A,N/A,Sổ hồng
"43,5 tỷ","189, Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"110 m² (5,1x23,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
"1,09 tỷ","Đường Trần Huy Liệu, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
16 tỷ,"207/7, Đường Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","99,7 m² (5,4x17,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"16,7 tỷ","Nhà Mặt Tiền KD, Đường Đặng Thai Mai, Phường 7, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"78 m² (4,0x19,5)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",101 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
58 tỷ,"Đường Hoa Đào, Phường 2, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"144 m² (8,0x18,0)",5 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x13,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"8,15 tỷ","Đường Phan Đình Phùng, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","70 m² (4,5x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
75 tỷ,"Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",175 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
980 triệu,"Đường Nguyễn Trọng Tuyển, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","67 m² (5,0x13,4)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,02 tỷ","Đường Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",50 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,08 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","102 m² (9,0x12,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"13,95 tỷ","Đường Huỳnh Văn Bánh, Phường 10, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,90 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,89 tỷ","Đường Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
16 tỷ,"87/4, Đường Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","120 m² (4,1x23,8)",7 phòng,7 WC,3,N/A,N/A,Sổ hồng
"2,03 tỷ","Đường Trương Quốc Dung, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Cô Giang, Phường 1, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",101 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Đỗ Tấn Phong, Phường 9, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ",19 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,98 tỷ","Đường Lê Văn Sỹ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","34 m² (4,2x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","76 m² (5,0x15,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"13,99 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"84 m² (6,0x14,0)",6 phòng,7 WC,4,N/A,N/A,Sổ hồng
30 tỷ,"Đường Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TP.HCM",Nhà mặt tiền,"175 m² (10,0x12,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"12,6 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP.HCM","Nhà hẻm, ngõ","140 m² (4,5x30,0)",6 phòng,N/A,2,N/A,N/A,Sổ hồng
